Id_primary-energy-source-bar,Id_Entity,Code,Year,CoalConsumption-TWh,OilConsumption-TWh,GasConsumption-TWh,NuclearConsumption-TWh,HydroConsumption-TWh,WindConsumption-TWh,SolarConsumption-TWh,GeoBiomassOther-TWh,Outlier_CoalConsumption-TWh,Outlier_OilConsumption-TWh,Outlier_GasConsumption-TWh,Outlier_NuclearConsumption-TWh,Outlier_HydroConsumption-TWh,Outlier_WindConsumption-TWh,Outlier_SolarConsumption-TWh,Outlier_GeoBiomassOther-TWh
1322,69,Sin Informacion,1990,52.23297882080078,131.7349853515625,0.0015000000130385,0.0,63.118614196777344,0.0,0.0,0.7009999752044678,1,1,1,1,1,1,1,1
1323,69,Sin Informacion,1991,42.96002197265625,130.75103759765625,0.0012499999720603,0.0,64.29251098632812,0.0,0.0,0.7039999961853027,1,1,1,1,1,1,1,1
1324,69,Sin Informacion,1992,43.8953971862793,130.89527893066406,0.003000000026077,0.0,58.05453872680664,0.0,0.0,0.6970000267028809,1,1,1,1,1,1,1,1
1325,69,Sin Informacion,1993,52.99555206298828,134.16204833984375,0.0032500000670552,0.0,60.7144775390625,0.0,0.0,0.6959999799728394,1,1,1,1,1,1,1,1
1326,69,Sin Informacion,1994,47.62960052490234,142.5485382080078,0.0032500000670552,0.0,61.12783050537109,0.0,0.0,0.5839999914169312,1,1,1,1,1,1,1,1
1327,69,Sin Informacion,1995,46.15705108642578,148.82176208496094,0.0049999998882412,0.0,61.68840789794922,0.0,0.0,0.7279999852180481,1,1,1,1,1,1,1,1
1328,69,Sin Informacion,1996,42.75656127929688,149.3824005126953,0.0049999998882412,0.0,61.3151741027832,0.0,0.0,0.8920930624008179,1,1,1,1,1,1,1,1
1329,69,Sin Informacion,1997,47.48521423339844,154.97601318359375,0.0057500000111758,0.0,64.50086212158203,0.0,0.0,0.910093069076538,1,1,1,1,1,1,1,1
1330,69,Sin Informacion,1998,44.971336364746094,156.2725067138672,0.0135833332315087,0.0,82.39664459228516,0.0,0.0,1.1445019245147705,1,1,1,1,1,1,1,1
1331,69,Sin Informacion,1999,38.27828598022461,166.87425231933594,0.0194444451481103,0.0,86.8345718383789,0.0,0.0,1.1321861743927002,1,1,1,1,1,1,1,1
1332,69,Sin Informacion,2000,35.4615592956543,163.23866271972656,0.0231388881802558,0.0,91.23538970947266,0.000294444442261,0.0,1.4997631311416626,1,1,1,1,1,1,1,1
1333,69,Sin Informacion,2001,37.54143142700195,172.66700744628906,0.0213055554777383,0.0,102.7004623413086,0.0,0.0005111111095175,1.5956525802612305,1,1,1,1,1,1,1,1
1334,69,Sin Informacion,2002,35.592552185058594,172.91705322265625,0.0262499991804361,0.0,110.91107940673828,0.0008750000270083,0.0010138888610526,1.488700032234192,1,1,1,1,1,1,1,1
1335,69,Sin Informacion,2003,29.221229553222656,181.06256103515625,0.0295652784407138,0.0,111.30352783203124,0.0011611110530793,0.0010055555030703,1.8968000411987305,1,1,1,1,1,1,1,1
1336,69,Sin Informacion,2004,35.768165588378906,194.20785522460935,1.2567403316497805,0.0,112.24544525146484,0.0025944444350898,0.0020027777645736,2.1821999549865723,1,1,1,1,1,1,1,1
1337,69,Sin Informacion,2005,32.952030181884766,202.97227478027344,4.197484016418457,0.0,115.2914047241211,0.0037222222890704,0.0039444444701075,2.1533000469207764,1,1,1,1,1,1,1,1
1338,69,Sin Informacion,2006,26.851058959960938,214.32791137695312,5.19344425201416,0.0,121.0992431640625,0.0136666670441627,0.0151111111044883,2.2931900024414062,1,1,1,1,1,1,1,1
1339,69,Sin Informacion,2007,27.79773330688477,220.3397979736328,5.789238929748535,0.0,131.16384887695312,0.0311038885265588,0.0285852774977684,2.205549955368042,1,1,1,1,1,1,1,1
1340,69,Sin Informacion,2008,20.63027572631836,226.8794860839844,6.1548590660095215,0.0,128.66604614257812,0.0451574996113777,0.0537649989128112,2.321821928024292,1,1,1,1,1,1,1,1
1341,69,Sin Informacion,2009,23.62417984008789,237.04818725585935,7.269698143005371,0.0,134.10670471191406,0.0745652765035629,0.093508057296276,2.6787221431732178,1,1,1,1,1,1,1,1
1342,69,Sin Informacion,2010,31.1832275390625,247.1436309814453,8.438041687011719,0.0,149.81809997558594,0.1060549989342689,0.2702466547489166,2.93654203414917,1,1,1,1,1,1,0,1
1343,69,Sin Informacion,2011,34.57737731933594,257.6458740234375,9.55031681060791,0.0,153.43214416503906,0.0941527783870697,0.4911697208881378,2.9387567043304443,1,1,1,1,1,1,0,1
1344,69,Sin Informacion,2012,28.638751983642575,268.1448974609375,10.991392135620115,0.0,159.21351623535156,0.4221983253955841,0.6830047369003296,3.0896499156951904,1,1,1,1,1,1,0,1
1345,69,Sin Informacion,2013,43.31848907470703,282.6075439453125,11.424062728881836,0.0,168.3294219970703,0.8577191829681396,0.8463085889816284,3.436722040176392,1,1,1,1,1,1,0,1
1346,69,Sin Informacion,2014,66.72076416015625,293.4588317871094,12.551069259643556,0.0,178.7828369140625,1.1955344676971436,1.1025285720825195,4.613438129425049,1,1,1,1,1,1,0,1
1347,69,Sin Informacion,2015,56.17334365844727,319.8946228027344,16.266698837280273,0.0,176.0493927001953,2.094383001327514,1.254765868186951,6.348310470581055,1,1,1,1,1,0,0,1
1348,69,Sin Informacion,2016,45.24360656738281,326.30035400390625,20.49894523620605,0.0,165.61041259765625,2.3822975158691406,1.4256397485733032,6.432771682739258,1,1,1,1,1,0,0,1
1349,69,Sin Informacion,2017,55.09285736083984,345.8464050292969,20.234472274780277,0.0,171.77162170410156,2.1071431636810303,1.6214839220046997,6.691400051116943,1,1,1,1,1,0,0,1
1350,69,Sin Informacion,2018,62.45625305175781,357.9215087890625,21.006282806396484,0.0,181.9873046875,2.282593250274658,1.9216442108154297,7.289125442504883,1,1,1,1,1,0,0,1
1351,69,Sin Informacion,2019,53.164249420166016,357.2534484863281,23.99392509460449,0.0,180.9106292724609,5.864763259887695,2.7395241260528564,7.342403888702393,1,1,1,1,1,0,0,1
1352,69,Sin Informacion,2020,51.87727355957031,313.220703125,23.027868270874023,0.0,191.08685302734372,5.188224315643311,3.0754902362823486,7.147770881652832,1,1,1,1,1,0,0,1
1353,69,Sin Informacion,2021,55.76754379272461,334.3565673828125,26.693721771240234,0.0,203.9937438964844,6.883167266845703,3.5492632389068604,7.109640121459961,1,1,1,1,1,0,0,1
1354,70,ECU,1965,0.0,7.920637607574463,0.0,0.0,0.7362902760505676,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1355,70,ECU,1966,0.0,8.269749641418457,0.0,0.0,0.8427419662475586,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1356,70,ECU,1967,0.0,8.931145668029785,0.0,0.0,0.9284947514533995,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1357,70,ECU,1968,0.0,10.672142028808594,0.0,0.0,0.9698925018310548,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1358,70,ECU,1969,0.0,11.293050765991213,0.0,0.0,1.0763441324234009,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1359,70,ECU,1970,0.0,12.877644538879396,0.6977999806404114,0.0,1.1975805759429932,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1360,70,ECU,1971,0.0,14.2324800491333,0.6977999806404114,0.0,1.3010752201080322,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1361,70,ECU,1972,0.0,14.631551742553713,1.0118099451065063,0.0,1.3158602714538574,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1362,70,ECU,1973,0.0,16.284168243408203,0.5814999938011169,0.0,1.2862902879714966,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1363,70,ECU,1974,0.0,18.54628562927246,1.162999987602234,0.0,1.4784947633743286,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1364,70,ECU,1975,0.0,18.14756202697754,1.4537500143051147,0.0,1.8569891452789309,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1365,70,ECU,1976,0.0,20.509939193725582,1.325819969177246,0.0,1.7889785766601562,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1366,70,ECU,1977,0.0,25.59443473815918,0.8489900231361389,0.0,1.649999976158142,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1367,70,ECU,1978,0.0,26.172731399536133,0.8722500205039978,0.0,2.3389785289764404,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1368,70,ECU,1979,0.0,27.87351417541504,0.6280199885368347,0.0,2.0965051651000977,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1369,70,ECU,1980,0.0,35.75117492675781,0.4884600043296814,0.0,2.5784947872161865,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1370,70,ECU,1981,0.0,39.96072006225586,0.7908400297164917,0.0,2.303494691848755,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1371,70,ECU,1982,0.0,43.64244079589844,1.0234400033950806,0.0,2.646505355834961,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1372,70,ECU,1983,0.0,39.98213958740234,1.2676700353622437,0.0,5.08897876739502,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1373,70,ECU,1984,0.0,40.18488693237305,1.825909972190857,0.0,9.559946060180664,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1374,70,ECU,1985,0.0,49.41151428222656,1.86080002784729,0.0,9.695967674255373,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1375,70,ECU,1986,0.0,50.1932258605957,1.849169969558716,0.0,11.86344051361084,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1376,70,ECU,1987,0.0,50.6307258605957,1.7212400436401367,0.0,13.51344108581543,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1377,70,ECU,1988,0.0,59.7888298034668,2.0119900703430176,0.0,14.270429611206056,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1378,70,ECU,1989,0.0,62.20530319213867,1.593309998512268,0.0,14.648924827575684,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1379,70,ECU,1990,0.0031944443471729,63.61656951904297,2.6167500019073486,0.0,14.74558162689209,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1380,70,ECU,1991,0.0064444444142282,71.21292877197266,3.209880113601685,0.0,15.009444236755373,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1381,70,ECU,1992,0.0046388888731598,71.04641723632812,3.22150993347168,0.0,14.706825256347656,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1382,70,ECU,1993,0.0008138889097608,71.34012603759766,3.709969997406006,0.0,17.180513381958008,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1383,70,ECU,1994,0.003972222097218,77.55587005615234,3.349440097808838,0.0,19.413454055786133,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1384,70,ECU,1995,0.003972222097218,76.3214111328125,3.233139991760254,0.0,15.259695053100586,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1385,70,ECU,1996,0.0049444446340203,85.72029113769531,3.430850028991699,0.0,18.75741004943848,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1386,70,ECU,1997,0.0062777777202427,97.76499938964844,3.128469944000244,0.0,19.32149124145508,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1387,70,ECU,1998,0.0092222224920988,98.40975189208984,3.186619997024536,0.0,19.238454818725582,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1388,70,ECU,1999,0.0120277777314186,85.99663543701172,3.000540018081665,0.0,21.22150230407715,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1389,70,ECU,2000,0.0161111112684011,78.33834838867188,3.268029928207397,0.0,22.506328582763672,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1390,70,ECU,2001,0.020833333954215,81.3638687133789,3.326179981231689,0.0,20.77207946777344,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1391,70,ECU,2002,0.0225000008940696,80.80060577392578,1.3242071866989136,0.0,21.962059020996094,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1392,70,ECU,2003,0.8815003037452698,82.5909652709961,2.3108556270599365,0.0,20.82410049438477,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1393,70,ECU,2004,0.0209722220897674,87.28777313232422,5.378899097442627,0.0,21.35793685913086,0.0,0.0,0.0032405699603259,1,1,1,1,1,1,1,1
1394,70,ECU,2005,0.02449999935925,95.14136505126952,5.522698879241943,0.0,19.707843780517575,0.0,3.55555566784e-05,0.1028562858700752,1,1,1,1,1,1,1,1
1395,70,ECU,2006,0.0629755556583404,100.8373031616211,6.034419536590576,0.0,20.28629302978516,0.0,4.2222221964e-05,0.1455557346343994,1,1,1,1,1,1,1,1
1396,70,ECU,2007,0.0251388885080814,102.50296783447266,5.468308448791504,0.0,25.555063247680664,0.0027194444555789,5.13888880959e-05,0.2187527567148208,1,1,1,1,1,1,1,1
1397,70,ECU,2008,0.2895472347736358,105.60009002685548,4.9879150390625,0.0,31.734922409057617,0.0075277779251337,7.50000035623e-05,0.2083244621753692,1,1,1,1,1,1,1,1
1398,70,ECU,2009,0.0692127794027328,107.3931655883789,5.878689289093018,0.0,25.76390647888184,0.0089444443583488,2.20000001718e-05,0.2165198028087616,1,1,1,1,1,1,1,1
1399,70,ECU,2010,0.1159994453191757,124.1267318725586,6.189022541046143,0.0,23.97101211547852,0.0095277773216366,0.0,0.2355618774890899,1,1,1,1,1,1,1,1
1400,70,ECU,2011,0.1087827757000923,127.29550170898438,5.607563495635986,0.0,30.712345123291016,0.0092222224920988,0.0001602777774678,0.2782003581523895,1,1,1,1,1,1,1,1
1401,70,ECU,2012,0.1305941641330719,131.77362060546875,7.489686012268066,0.0,33.555049896240234,0.0065833334811031,0.0008916666847653,0.2963532507419586,1,1,1,1,1,1,1,1
1402,70,ECU,2013,0.1463961154222488,139.62583923339844,8.511817932128906,0.0,30.08540916442871,0.1545391678810119,0.0099722221493721,0.2957879304885864,1,1,1,1,1,1,1,1
1403,70,ECU,2014,0.1385288834571838,147.068359375,8.725520133972168,0.0,31.04056167602539,0.2160302847623825,0.044653333723545,0.3994711935520172,1,1,1,1,1,1,1,1
1404,70,ECU,2015,0.1499938815832138,142.6600799560547,8.210331916809082,0.0,35.26789474487305,0.266082763671875,0.097103051841259,0.407751053571701,1,1,1,1,1,1,0,1
1405,70,ECU,2016,0.0879922211170196,134.0409698486328,8.863090515136719,0.0,42.38779067993164,0.2247608304023742,0.1037480533123016,0.4897964894771576,1,1,1,1,1,1,0,1
1406,70,ECU,2017,0.0946772247552871,130.87362670898438,8.232370376586914,0.0,53.46162414550781,0.1953386068344116,0.0997452810406684,0.4308499991893768,1,1,1,1,1,1,0,1
1407,70,ECU,2018,0.3240877687931061,141.7003173828125,7.2747273445129395,0.0,54.70835113525391,0.2123402804136276,0.1007475033402443,0.4279676377773285,1,1,1,1,1,1,0,1
1408,70,ECU,2019,0.0995275005698204,137.31259155273438,6.495875358581543,0.0,65.01432037353516,0.2254466712474823,0.4387636184692383,0.454723447561264,1,1,1,1,1,1,0,1
1409,70,ECU,2020,0.2807333469390869,110.47834777832033,5.518294334411621,0.0,63.90617752075195,0.2024869471788406,0.0991686135530471,0.4705800116062164,1,1,1,1,1,1,0,1
1410,70,ECU,2021,0.5498480796813965,136.7444610595703,5.497366905212402,0.0,66.92049407958984,0.1622599959373474,0.0964769423007965,0.414929986000061,1,1,1,1,1,1,0,1
1411,71,EGY,1965,4.686890125274658,81.39379119873047,0.4716250002384186,0.0,5.122702598571777,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1412,71,EGY,1966,3.186619997024536,87.33999633789062,0.5389999747276306,0.0,5.397132873535156,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1413,71,EGY,1967,4.907859802246094,71.32263946533203,0.5389999747276306,0.0,5.815312385559082,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1414,71,EGY,1968,5.105569839477539,74.59976196289062,0.5389999747276306,0.0,8.873251914978027,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1415,71,EGY,1969,5.512619972229004,55.378662109375,0.6833750009536743,0.0,11.80051040649414,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1416,71,EGY,1970,5.082310199737549,71.66592407226562,0.8181250095367432,0.0,13.865273475646973,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1417,71,EGY,1971,4.170669078826904,74.07779693603516,0.8181250095367432,0.0,14.92379093170166,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1418,71,EGY,1972,3.690687417984009,84.65238952636719,0.6833750009536743,0.0,15.263562202453612,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1419,71,EGY,1973,3.2146716117858887,79.57201385498047,0.5486249923706055,0.0,15.237425804138184,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1420,71,EGY,1974,5.613138198852539,87.7603988647461,0.5774999856948853,0.0,18.086275100708008,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1421,71,EGY,1975,6.708463191986084,97.01280975341795,0.481249988079071,0.0,20.085697174072266,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1422,71,EGY,1976,6.561645984649658,114.73853302001952,3.6575000286102295,0.0,23.66636276245117,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1423,71,EGY,1977,7.483579635620117,122.63605499267578,4.427499771118164,0.0,26.72430229187012,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1424,71,EGY,1978,7.169197082519531,126.69805145263672,7.122499942779541,0.0,29.36406135559082,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1425,71,EGY,1979,7.9521403312683105,138.93946838378906,10.779999732971191,0.0,28.41008949279785,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1426,71,EGY,1980,6.402082443237305,155.2925567626953,20.982500076293945,0.0,28.98508644104004,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1427,71,EGY,1981,8.251321792602539,179.15858459472656,23.48500061035156,0.0,30.200422286987305,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1428,71,EGY,1982,8.526778221130371,203.74937438964844,25.698749542236328,0.0,31.023712158203125,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1429,71,EGY,1983,8.087850570678711,223.5740509033203,30.12624931335449,0.0,29.024290084838867,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1430,71,EGY,1984,8.201476097106934,241.7429351806641,38.692501068115234,0.0,28.47542953491211,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1431,71,EGY,1985,8.659639358520508,245.68801879882807,47.45124816894531,0.0,27.050537109375,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1432,71,EGY,1986,8.706915855407715,246.40953063964844,54.66999816894531,0.0,26.530107498168945,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1433,71,EGY,1987,9.210785865783691,260.4516906738281,60.44499969482422,0.0,26.522714614868164,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1434,71,EGY,1988,10.068684577941896,259.09588623046875,66.6050033569336,0.0,26.107257843017575,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1435,71,EGY,1989,10.30473804473877,268.612548828125,74.49749755859375,0.0,28.05295753479004,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1436,71,EGY,1990,8.828414916992188,275.390380859375,77.67375183105469,0.0,29.4309139251709,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1437,71,EGY,1991,9.086647033691406,270.6295166015625,87.3949966430664,0.0,29.321504592895508,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1438,71,EGY,1992,9.30813980102539,259.8219299316406,94.51750183105467,0.0,28.97849464416504,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1439,71,EGY,1993,11.212320327758787,243.1908416748047,108.66625213623048,0.0,29.843414306640625,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1440,71,EGY,1994,12.06715965270996,253.93777465820312,115.5,0.0,31.722579956054688,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1441,71,EGY,1995,8.07423210144043,275.37677001953125,121.2750015258789,0.0,33.09462356567383,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1442,71,EGY,1996,11.097346305847168,291.0964050292969,125.125,0.0,33.958065032958984,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1443,71,EGY,1997,9.392375946044922,307.3262939453125,128.97500610351562,0.0,34.80672073364258,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1444,71,EGY,1998,9.240116119384766,323.4117736816406,131.8625030517578,0.0,35.792877197265625,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1445,71,EGY,1999,8.399267196655273,330.8606262207031,157.85000610351562,0.0,39.743412017822266,0.0354838892817497,0.0,0.0,1,1,1,1,1,1,1,1
1446,71,EGY,2000,10.111238479614258,323.7593688964844,192.5,0.0,41.9241943359375,0.238037496805191,0.0005916666705161,0.0,1,1,1,1,1,1,1,1
1447,71,EGY,2001,8.894670486450195,305.7343444824219,235.8125,0.0,42.34380722045898,0.5258641839027405,0.0026444443501532,0.0,1,1,1,1,1,1,1,1
1448,71,EGY,2002,9.542123794555664,304.1683959960937,255.0625,0.0,40.84762954711914,0.620252251625061,0.0029166666790843,0.0,1,1,1,1,1,1,1,1
1449,71,EGY,2003,9.894047737121582,311.8780517578125,285.86248779296875,0.0,37.52470397949219,0.8294355273246765,0.0028888888191431,0.0,1,1,1,1,1,1,1,1
1450,71,EGY,2004,10.11251735687256,328.39752197265625,305.11248779296875,0.0,36.97591781616211,1.4524980783462524,0.0028888888191431,0.0,1,1,1,1,1,0,1,1
1451,71,EGY,2005,9.894047737121582,347.7040405273437,304.1499938964844,0.0,36.20500183105469,1.460659146308899,0.0028611111920326,0.0,1,1,1,1,1,0,1,1
1452,71,EGY,2006,9.899572372436523,337.3306884765625,351.3125,0.0,36.3770751953125,1.721642255783081,0.0028333333320915,0.0,1,1,1,1,1,0,1,1
1453,71,EGY,2007,8.99910831451416,364.2870788574219,369.2149963378906,0.0,40.20170211791992,1.873118877410889,0.0033888889010995,0.0,1,1,1,1,1,0,1,1
1454,71,EGY,2008,8.098236083984375,385.6172180175781,393.0849914550781,0.0,42.42063903808594,2.6128289699554443,0.0042222221381962,0.0,1,1,1,1,1,0,1,1
1455,71,EGY,2009,7.197783470153809,403.6607055664063,409.447509765625,0.0,38.46262741088867,2.896584272384644,0.006138889119029,0.0,1,1,1,1,1,0,1,1
1456,71,EGY,2010,5.3964362144470215,415.5942077636719,434.1837463378906,0.0,35.95623779296875,3.9111886024475098,0.0699447244405746,0.0,1,1,1,1,1,0,1,1
1457,71,EGY,2011,5.126364231109619,414.72698974609375,477.5924987792969,0.0,35.834922790527344,4.123705863952637,0.6746813654899597,0.0,1,1,1,1,1,0,0,1
1458,71,EGY,2012,4.541817665100098,423.5356140136719,506.3712463378906,0.0,35.72056579589844,3.663782596588135,1.3824867010116575,0.0,1,1,1,1,1,0,0,1
1459,71,EGY,2013,4.487144947052002,428.2020568847656,495.0137634277344,0.0,36.07499313354492,4.296847820281982,0.0693263858556747,0.0,1,1,1,1,1,0,1,1
1460,71,EGY,2014,4.524069786071777,449.2033386230469,462.1875,0.0,36.80851364135742,2.7852988243103027,0.3780519366264343,0.0,1,1,1,1,1,0,0,1
1461,71,EGY,2015,9.31922435760498,460.1491394042969,460.1877136230469,0.0,36.84928894042969,5.101958751678467,0.113104723393917,0.0,1,1,1,1,1,0,0,1
1462,71,EGY,2016,14.169939041137695,475.50006103515625,493.5411376953125,0.0,35.330204010009766,6.416037559509277,0.6253827810287476,0.0,1,1,1,1,1,0,0,1
1463,71,EGY,2017,13.951776504516602,451.35888671875,559.3414306640625,0.0,34.0325813293457,5.614194869995117,1.603547215461731,0.0,1,1,1,1,1,0,0,1
1464,71,EGY,2018,25.38888359069824,402.2580871582031,595.9461059570312,0.0,33.89850234985352,7.903821468353271,1.4631216526031494,0.0,1,1,1,1,1,0,0,1
1465,71,EGY,2019,22.940921783447266,380.1974792480469,590.3862915039062,0.0,37.11317443847656,13.123786926269531,3.927493333816528,0.0,1,1,1,1,1,0,0,1
1466,71,EGY,2020,8.73337459564209,327.3072814941406,583.0818481445312,0.0,39.140899658203125,17.98572540283203,7.449488162994385,0.0,1,1,1,1,1,0,0,1
1467,71,EGY,2021,14.113941192626951,355.3579406738281,618.7666625976562,0.0,38.300052642822266,19.96215438842773,7.401943683624268,0.0,1,1,1,1,1,0,0,1
1468,75,EST,1985,67.52030181884766,40.446075439453125,10.486233711242676,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1469,75,EST,1986,68.34151458740234,40.01097869873047,9.530359268188477,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1470,75,EST,1987,68.93121337890625,40.409793853759766,10.32534408569336,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1471,75,EST,1988,65.75423431396484,40.75830459594727,11.12032985687256,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1472,75,EST,1989,68.07054138183594,42.03418731689453,11.12032985687256,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1473,75,EST,1990,72.01203918457031,41.34321212768555,14.215250015258787,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1474,75,EST,1991,66.03762817382812,36.420711517333984,14.27375030517578,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1475,75,EST,1992,53.468692779541016,19.57404136657715,8.345250129699707,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1476,75,EST,1993,42.70199966430664,20.74842834472656,4.136499881744385,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1477,75,EST,1994,43.6830940246582,18.914958953857425,5.9407501220703125,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1
1478,75,EST,1995,40.50794219970703,14.864137649536133,6.774499893188477,0.0,0.0,0.0,0.0,0.006000000052154,1,1,1,1,1,1,1,1
1479,75,EST,1996,42.438255310058594,16.087318420410156,7.47100019454956,0.0,0.0,0.0,0.0,0.0049999998882412,1,1,1,1,1,1,1,1
1480,75,EST,1997,41.94598007202149,15.796541213989258,7.259500026702881,0.0,0.0,0.0,0.0,0.0080000003799796,1,1,1,1,1,1,1,1
1481,75,EST,1998,35.542327880859375,15.86049747467041,6.889999866485596,0.0,0.0,0.0,0.0,0.0120000001043081,1,1,1,1,1,1,1,1
1482,75,EST,1999,32.171348571777344,14.814796447753906,6.697500228881836,0.0,0.0118333334103226,0.0,0.0,0.0120000001043081,1,1,1,1,1,1,1,1
1483,75,EST,2000,34.26829528808594,13.329059600830078,7.699250221252441,0.0,0.0147777777165174,0.0,0.0,0.0130000002682209,1,1,1,1,1,1,1,1
1484,75,EST,2001,34.071388244628906,15.416940689086914,8.262499809265137,0.0,0.020555555820465,0.0,0.0,0.0109999999403953,1,1,1,1,1,1,1,1
1485,75,EST,2002,33.307960510253906,17.262798309326172,6.928500175476074,0.0,0.0175000000745058,0.0040833335369825,0.0,0.0270000007003545,1,1,1,1,1,1,1,1
1486,75,EST,2003,38.574161529541016,16.203380584716797,7.908750057220459,0.0,0.037701666355133,0.0176944453269243,0.0,0.0260000005364418,1,1,1,1,1,1,1,1
1487,75,EST,2004,38.46470260620117,16.443971633911133,9.008000373840332,0.0,0.0633963868021965,0.0218888893723487,0.0,0.0309999994933605,1,1,1,1,1,1,1,1
1488,75,EST,2005,38.090599060058594,16.752336502075195,9.300250053405762,0.0,0.0629950016736984,0.1543380618095398,0.0,0.032999999821186,1,1,1,1,1,1,1,1
1489,75,EST,2006,36.38777923583984,17.5052547454834,9.39875030517578,0.0,0.0398355573415756,0.2171044498682022,0.0,0.0379999987781047,1,1,1,1,1,1,1,1
1490,75,EST,2007,45.288360595703125,18.683673858642575,9.343000411987305,0.0,0.0622077770531177,0.25731360912323,0.0,0.0359999984502792,1,1,1,1,1,1,1,1
