Id_carbon-intensity-electricity,Id_Entity,Code,Year,Id_CarbonIntensityofElectricity(gCO2/kWh),Outlier_Carbon_(gCO2/kWh)
2454,139,LBN,2014,578.6982421875,1
2455,139,LBN,2015,569.800537109375,1
2456,139,LBN,2016,571.741455078125,1
2457,139,LBN,2017,562.2811279296875,1
2458,139,LBN,2018,563.5,1
2459,139,LBN,2019,554.6679077148438,1
2460,139,LBN,2020,544.8916625976562,1
2461,140,LSO,2000,34.482757568359375,1
2462,140,LSO,2001,35.71428680419922,1
2463,140,LSO,2002,32.25806427001953,1
2464,140,LSO,2003,31.25,1
2465,140,LSO,2004,33.33333206176758,1
2466,140,LSO,2005,21.7391300201416,1
2467,140,LSO,2006,19.230770111083984,1
2468,140,LSO,2007,18.18181800842285,1
2469,140,LSO,2008,17.241378784179688,1
2470,140,LSO,2009,30.769229888916016,1
2471,140,LSO,2010,28.98550796508789,1
2472,140,LSO,2011,20.40816307067871,1
2473,140,LSO,2012,20.40816307067871,1
2474,140,LSO,2013,19.60784339904785,1
2475,140,LSO,2014,19.230770111083984,1
2476,140,LSO,2015,18.8679256439209,1
2477,140,LSO,2016,19.230770111083984,1
2478,140,LSO,2017,18.518518447875977,1
2479,140,LSO,2018,18.518518447875977,1
2480,140,LSO,2019,20.0,1
2481,140,LSO,2020,20.0,1
2482,141,LBR,2000,700.0,1
2483,141,LBR,2001,700.0,1
2484,141,LBR,2002,700.0,1
2485,141,LBR,2003,700.0,1
2486,141,LBR,2004,700.0,1
2487,141,LBR,2005,700.0,1
2488,141,LBR,2006,700.0,1
2489,141,LBR,2007,720.0000610351562,1
2490,141,LBR,2008,720.0000610351562,1
2491,141,LBR,2009,720.0000610351562,1
2492,141,LBR,2010,720.0000610351562,1
2493,141,LBR,2011,714.2857055664062,1
2494,141,LBR,2012,714.2857055664062,1
2495,141,LBR,2013,714.2857055664062,1
2496,141,LBR,2014,714.2857055664062,1
2497,141,LBR,2015,689.6551513671875,1
2498,141,LBR,2016,710.5263671875,1
2499,141,LBR,2017,702.7026977539062,1
2500,141,LBR,2018,687.5,1
2501,141,LBR,2019,709.6774291992188,1
2502,141,LBR,2020,292.13482666015625,1
2503,142,LBY,2000,503.4340515136719,1
2504,142,LBY,2001,503.9629821777344,1
2505,142,LBY,2002,503.6407775878906,1
2506,142,LBY,2003,504.2110900878906,1
2507,142,LBY,2004,503.9494323730469,1
2508,142,LBY,2005,503.0502624511719,1
2509,142,LBY,2006,502.363525390625,1
2510,142,LBY,2007,502.4330749511719,1
2511,142,LBY,2008,502.0776062011719,1
2512,142,LBY,2009,500.6853637695313,1
2513,142,LBY,2010,498.20318603515625,1
2514,142,LBY,2011,498.1594848632813,1
2515,142,LBY,2012,497.51708984375,1
2516,142,LBY,2013,497.4747619628906,1
2517,142,LBY,2014,497.0397338867188,1
2518,142,LBY,2015,496.8803405761719,1
2519,142,LBY,2016,496.6147155761719,1
2520,142,LBY,2017,496.644287109375,1
2521,142,LBY,2018,496.5753479003906,1
2522,142,LBY,2019,496.6866149902344,1
2523,142,LBY,2020,496.5104370117188,1
2524,143,LTU,2000,87.52735137939453,1
2525,143,LTU,2001,67.85641479492188,1
2526,143,LTU,2002,56.43022537231445,1
2527,143,LTU,2003,51.31362915039063,1
2528,143,LTU,2004,51.88336563110352,1
2529,143,LTU,2005,67.63932037353516,1
2530,143,LTU,2006,80.11600494384766,1
2531,143,LTU,2007,71.39287567138672,1
2532,143,LTU,2008,71.3775863647461,1
2533,143,LTU,2009,65.11434173583984,1
2534,143,LTU,2010,347.9107971191406,1
2535,143,LTU,2011,207.4000396728516,1
2536,143,LTU,2012,198.3182678222656,1
2537,143,LTU,2013,210.0178680419922,1
2538,143,LTU,2014,227.4329376220703,1
2539,143,LTU,2015,202.72052001953125,1
2540,143,LTU,2016,234.42811584472656,1
2541,143,LTU,2017,0.0,1
2542,143,LTU,2018,0.0,1
2543,143,LTU,2019,0.0,1
2544,143,LTU,2020,181.2415008544922,1
2545,143,LTU,2021,209.03082275390625,1
2546,144,Sin Informacion,2000,343.4495849609375,1
2547,144,Sin Informacion,2001,338.4752197265625,1
2548,144,Sin Informacion,2002,342.66339111328125,1
2549,144,Sin Informacion,2003,351.44537353515625,1
2550,144,Sin Informacion,2004,341.0333557128906,1
2551,144,Sin Informacion,2005,340.8949584960937,1
2552,144,Sin Informacion,2006,349.3725891113281,1
2553,144,Sin Informacion,2007,342.567138671875,1
2554,144,Sin Informacion,2008,356.1656188964844,1
2555,144,Sin Informacion,2009,353.7880554199219,1
2556,144,Sin Informacion,2010,335.60516357421875,1
2557,144,Sin Informacion,2011,307.8974609375,1
2558,144,Sin Informacion,2012,296.0479431152344,1
2559,144,Sin Informacion,2013,259.4503479003906,1
2560,144,Sin Informacion,2014,248.74838256835935,1
2561,144,Sin Informacion,2015,253.9336395263672,1
2562,144,Sin Informacion,2016,250.11154174804688,1
2563,144,Sin Informacion,2017,248.32034301757807,1
2564,144,Sin Informacion,2018,239.1862030029297,1
2565,144,Sin Informacion,2019,239.78700256347656,1
2566,144,Sin Informacion,2020,235.95001220703125,1
2567,144,Sin Informacion,2021,312.5,1
2568,145,Sin Informacion,2000,562.069580078125,1
2569,145,Sin Informacion,2001,562.1298828125,1
2570,145,Sin Informacion,2002,567.8919677734375,1
2571,145,Sin Informacion,2003,564.5689086914062,1
2572,145,Sin Informacion,2004,550.6259155273438,1
2573,145,Sin Informacion,2005,552.8529663085938,1
2574,145,Sin Informacion,2006,551.9839477539062,1
2575,145,Sin Informacion,2007,551.1063232421875,1
2576,145,Sin Informacion,2008,561.30078125,1
2577,145,Sin Informacion,2009,564.0048828125,1
2578,145,Sin Informacion,2010,558.7607421875,1
2579,145,Sin Informacion,2011,560.7655029296875,1
2580,145,Sin Informacion,2012,572.6044311523438,1
2581,145,Sin Informacion,2013,575.6582641601562,1
2582,145,Sin Informacion,2014,578.2884521484375,1
2583,145,Sin Informacion,2015,587.4268798828125,1
2584,145,Sin Informacion,2016,592.1131591796875,1
2585,145,Sin Informacion,2017,583.3274536132812,1
2586,145,Sin Informacion,2018,581.62109375,1
2587,145,Sin Informacion,2019,579.6942138671875,1
2588,145,Sin Informacion,2020,562.7680053710938,1
2589,145,Sin Informacion,2021,412.587158203125,1
2590,146,LUX,2000,0.0,1
2591,146,LUX,2001,0.0,1
2592,146,LUX,2002,270.36212158203125,1
2593,146,LUX,2003,276.1346130371094,1
2594,146,LUX,2004,242.00474548339844,1
2595,146,LUX,2005,242.18215942382807,1
2596,146,LUX,2006,230.75973510742188,1
2597,146,LUX,2007,249.91514587402344,1
2598,146,LUX,2008,281.12860107421875,1
2599,146,LUX,2009,257.8396911621094,1
2600,146,LUX,2010,217.8043670654297,1
2601,146,LUX,2011,269.0853271484375,1
2602,146,LUX,2012,261.9877014160156,1
2603,146,LUX,2013,346.1252136230469,1
2604,146,LUX,2014,337.2702941894531,1
2605,146,LUX,2015,0.0,1
2606,146,LUX,2016,0.0,1
2607,146,LUX,2017,0.0,1
2608,146,LUX,2018,0.0,1
2609,146,LUX,2019,0.0,1
2610,146,LUX,2020,0.0,1
2611,146,LUX,2021,0.0,1
2612,147,MAC,2000,489.2086486816406,1
2613,147,MAC,2001,489.3616943359375,1
2614,147,MAC,2002,490.0662231445313,1
2615,147,MAC,2003,487.65435791015625,1
2616,147,MAC,2004,489.010986328125,1
2617,147,MAC,2005,489.47369384765625,1
2618,147,MAC,2006,490.4458312988281,1
2619,147,MAC,2007,489.5104675292969,1
2620,147,MAC,2008,491.2280883789063,1
2621,147,MAC,2009,492.7536315917969,1
2622,147,MAC,2010,485.1485290527344,1
2623,147,MAC,2011,493.9758911132813,1
2624,147,MAC,2012,490.5660400390625,1
2625,147,MAC,2013,487.179443359375,1
2626,147,MAC,2014,483.3332824707031,1
2627,147,MAC,2015,489.5833435058594,1
2628,147,MAC,2016,494.9495239257813,1
2629,147,MAC,2017,489.79595947265625,1
2630,147,MAC,2018,484.8484802246094,1
2631,147,MAC,2019,493.9758911132813,1
2632,147,MAC,2020,482.1428833007813,1
2633,148,MDG,2000,230.76925659179688,1
2634,148,MDG,2001,292.13482666015625,1
2635,148,MDG,2002,275.862060546875,1
2636,148,MDG,2003,282.8282775878906,1
2637,148,MDG,2004,318.1817932128906,1
2638,148,MDG,2005,315.3153076171875,1
2639,148,MDG,2006,327.4336242675781,1
2640,148,MDG,2007,296.61016845703125,1
2641,148,MDG,2008,325.2032470703125,1
2642,148,MDG,2009,300.8130187988281,1
2643,148,MDG,2010,340.9090881347656,1
2644,148,MDG,2011,373.1343383789063,1
2645,148,MDG,2012,417.6470642089844,1
2646,148,MDG,2013,421.6216125488281,1
2647,148,MDG,2014,411.1675109863281,1
2648,148,MDG,2015,402.9126281738281,1
2649,148,MDG,2016,410.8910827636719,1
2650,148,MDG,2017,472.7272644042969,1
2651,148,MDG,2018,422.9075012207031,1
2652,148,MDG,2019,440.2173767089844,1
2653,148,MDG,2020,452.8302001953125,1
2654,149,MWI,2000,120.9677505493164,1
2655,149,MWI,2001,119.04762268066406,1
2656,149,MWI,2002,127.8195571899414,1
2657,149,MWI,2003,111.11111450195312,1
2658,149,MWI,2004,107.38255310058594,1
2659,149,MWI,2005,98.03922271728516,1
2660,149,MWI,2006,96.1538543701172,1
2661,149,MWI,2007,94.33963012695312,1
2662,149,MWI,2008,86.70520782470703,1
2663,149,MWI,2009,98.83721160888672,1
2664,149,MWI,2010,86.73469543457031,1
2665,149,MWI,2011,80.0,1
2666,149,MWI,2012,81.3397216796875,1
2667,149,MWI,2013,80.952392578125,1
2668,149,MWI,2014,81.44796752929688,1
2669,149,MWI,2015,81.44796752929688,1
2670,149,MWI,2016,82.19178009033203,1
2671,149,MWI,2017,81.73077392578125,1
2672,149,MWI,2018,104.2944793701172,1
2673,149,MWI,2019,113.92405700683594,1
2674,149,MWI,2020,113.20755767822266,1
2675,150,MYS,2000,473.0687255859375,1
2676,150,MYS,2001,490.922607421875,1
2677,150,MYS,2002,508.2838745117188,1
2678,150,MYS,2003,518.8475341796875,1
2679,150,MYS,2004,542.0570678710938,1
2680,150,MYS,2005,548.3544311523438,1
2681,150,MYS,2006,545.7045288085938,1
2682,150,MYS,2007,560.3515625,1
2683,150,MYS,2008,549.8888549804688,1
2684,150,MYS,2009,570.3016357421875,1
2685,150,MYS,2010,597.3049926757812,1
2686,150,MYS,2011,608.48828125,1
2687,150,MYS,2012,601.8928833007812,1
2688,150,MYS,2013,578.2883911132812,1
2689,150,MYS,2014,575.6776123046875,1
2690,150,MYS,2015,586.5856323242188,1
2691,150,MYS,2016,575.4317016601562,1
2692,150,MYS,2017,553.6187744140625,1
2693,150,MYS,2018,565.0200805664062,1
2694,150,MYS,2019,539.4609375,1
2695,150,MYS,2020,575.9703369140625,1
2696,150,MYS,2021,541.0005493164062,1
2697,151,MDV,2000,700.0,1
2698,151,MDV,2001,727.272705078125,1
2699,151,MDV,2002,666.6666870117188,1
2700,151,MDV,2003,692.3078002929688,1
2701,151,MDV,2004,733.3333129882812,1
2702,151,MDV,2005,705.88232421875,1
2703,151,MDV,2006,700.0,1
2704,151,MDV,2007,695.6521606445312,1
2705,151,MDV,2008,692.3078002929688,1
2706,151,MDV,2009,714.2857055664062,1
2707,151,MDV,2010,705.88232421875,1
2708,151,MDV,2011,694.4444580078125,1
2709,151,MDV,2012,692.3077392578125,1
2710,151,MDV,2013,700.0,1
2711,151,MDV,2014,700.0,1
2712,151,MDV,2015,696.4285278320312,1
2713,151,MDV,2016,699.9999389648438,1
2714,151,MDV,2017,699.9999389648438,1
2715,151,MDV,2018,704.9180297851562,1
2716,151,MDV,2019,704.9180297851562,1
2717,151,MDV,2020,701.75439453125,1
2718,152,MLI,2000,282.05126953125,1
2719,152,MLI,2001,300.0,1
2720,152,MLI,2002,292.68292236328125,1
2721,152,MLI,2003,325.5813903808594,1
2722,152,MLI,2004,326.08697509765625,1
2723,152,MLI,2005,282.05126953125,1
2724,152,MLI,2006,285.7142639160156,1
2725,152,MLI,2007,289.1566162109375,1
2726,152,MLI,2008,280.0,1
2727,152,MLI,2009,267.8571472167969,1
2728,152,MLI,2010,245.614013671875,1
2729,152,MLI,2011,268.4210510253906,1
2730,152,MLI,2012,296.4601745605469,1
2731,152,MLI,2013,342.1052551269531,1
2732,152,MLI,2014,275.4237060546875,1
2733,152,MLI,2015,344.8275756835937,1
2734,152,MLI,2016,314.0794372558594,1
2735,152,MLI,2017,370.8207092285156,1
2736,152,MLI,2018,410.764892578125,1
2737,152,MLI,2019,472.8916015625,1
2738,152,MLI,2020,465.625,1
2739,153,MLT,2000,1041.6666259765625,1
2740,153,MLT,2001,1030.9278564453125,1
2741,153,MLT,2002,975.6097412109376,1
2742,153,MLT,2003,892.8571166992188,1
2743,153,MLT,2004,900.90087890625,1
2744,153,MLT,2005,892.8571166992188,1
2745,153,MLT,2006,884.9557495117188,1
2746,153,MLT,2007,869.565185546875,1
2747,153,MLT,2008,865.8009033203125,1
2748,153,MLT,2009,921.658935546875,1
2749,153,MLT,2010,947.8673706054688,1
2750,153,MLT,2011,921.658935546875,1
2751,153,MLT,2012,869.565185546875,1
2752,153,MLT,2013,884.9557495117188,1
2753,153,MLT,2014,888.888916015625,1
2754,153,MLT,2015,769.2307739257812,1
2755,153,MLT,2016,1162.7906494140625,0
2756,153,MLT,2017,606.0606079101562,1
2757,153,MLT,2018,507.61419677734375,1
2758,153,MLT,2019,480.7692565917969,1
2759,153,MLT,2020,471.6981506347656,1
2760,153,MLT,2021,406.5040588378906,1
2761,154,MTQ,2000,704.761962890625,1
2762,154,MTQ,2001,699.9999389648438,1
2763,154,MTQ,2002,704.0,1
2764,154,MTQ,2003,700.0,1
2765,154,MTQ,2004,701.4925537109375,1
2766,154,MTQ,2005,700.0000610351562,1
2767,154,MTQ,2006,698.630126953125,1
2768,154,MTQ,2007,701.9866943359375,1
2769,154,MTQ,2008,703.225830078125,1
2770,154,MTQ,2009,698.1132202148438,1
2771,154,MTQ,2010,697.3683471679688,1
2772,154,MTQ,2011,698.630126953125,1
2773,154,MTQ,2012,701.388916015625,1
2774,154,MTQ,2013,699.3007202148438,1
2775,154,MTQ,2014,702.1276245117188,1
2776,154,MTQ,2015,697.18310546875,1
2777,154,MTQ,2016,701.388916015625,1
2778,154,MTQ,2017,703.4482421875,1
2779,154,MTQ,2018,662.337646484375,1
2780,154,MTQ,2019,656.25,1
2781,154,MTQ,2020,653.5947875976562,1
2782,155,MRT,2000,608.6956787109375,1
2783,155,MRT,2001,629.629638671875,1
2784,155,MRT,2002,660.0,1
2785,155,MRT,2003,638.2979125976562,1
2786,155,MRT,2004,647.058837890625,1
2787,155,MRT,2005,640.0,1
2788,155,MRT,2006,622.2222290039062,1
2789,155,MRT,2007,617.021240234375,1
2790,155,MRT,2008,618.1818237304688,1
2791,155,MRT,2009,568.9655151367188,1
2792,155,MRT,2010,562.5000610351562,1
2793,155,MRT,2011,590.3614501953125,1
2794,155,MRT,2012,593.4066162109375,1
2795,155,MRT,2013,542.5531616210938,1
2796,155,MRT,2014,540.8162841796875,1
2797,155,MRT,2015,500.0,1
2798,155,MRT,2016,528.9255981445312,1
2799,155,MRT,2017,549.6688842773438,1
2800,155,MRT,2018,526.627197265625,1
2801,155,MRT,2019,527.4725341796875,1
2802,155,MRT,2020,522.727294921875,1
2803,156,MUS,2000,634.73046875,1
2804,156,MUS,2001,633.3333740234375,1
2805,156,MUS,2002,630.4347534179688,1
2806,156,MUS,2003,616.1616821289062,1
2807,156,MUS,2004,619.51220703125,1
2808,156,MUS,2005,579.439208984375,1
2809,156,MUS,2006,642.5338745117188,1
2810,156,MUS,2007,656.65234375,1
2811,156,MUS,2008,655.7376708984375,1
2812,156,MUS,2009,630.081298828125,1
2813,156,MUS,2010,640.625,1
2814,156,MUS,2011,656.3707275390625,1
2815,156,MUS,2012,660.3773193359375,1
2816,156,MUS,2013,656.934326171875,1
2817,156,MUS,2014,650.0,1
2818,156,MUS,2015,638.5964965820312,1
2819,156,MUS,2016,641.3793334960938,1
2820,156,MUS,2017,638.5134887695312,1
2821,156,MUS,2018,629.629638671875,1
2822,156,MUS,2019,623.3765869140625,1
2823,156,MUS,2020,613.138671875,1
2824,157,MEX,2000,471.7915344238281,1
2825,157,MEX,2001,487.0317993164063,1
2826,157,MEX,2002,480.0616760253906,1
2827,157,MEX,2003,457.6193542480469,1
2828,157,MEX,2004,462.75103759765625,1
2829,157,MEX,2005,462.5142517089844,1
2830,157,MEX,2006,436.8817138671875,1
2831,157,MEX,2007,440.64654541015625,1
2832,157,MEX,2008,407.1671142578125,1
2833,157,MEX,2009,433.12213134765625,1
2834,157,MEX,2010,440.4367065429688,1
2835,157,MEX,2011,460.1167297363281,1
2836,157,MEX,2012,472.4085998535156,1
2837,157,MEX,2013,444.6047668457031,1
2838,157,MEX,2014,417.9801940917969,1
2839,157,MEX,2015,426.0356140136719,1
2840,157,MEX,2016,429.46923828125,1
2841,157,MEX,2017,420.3345031738281,1
2842,157,MEX,2018,414.0517272949219,1
2843,157,MEX,2019,407.3087768554688,1
2844,157,MEX,2020,390.3585815429688,1
2845,157,MEX,2021,373.8074645996094,1
2846,162,Sin Informacion,2000,563.8242797851562,1
2847,162,Sin Informacion,2001,557.905029296875,1
2848,162,Sin Informacion,2002,551.8275146484375,1
2849,162,Sin Informacion,2003,547.4571533203125,1
2850,162,Sin Informacion,2004,545.6466064453125,1
2851,162,Sin Informacion,2005,534.1549682617188,1
2852,162,Sin Informacion,2006,536.983642578125,1
2853,162,Sin Informacion,2007,537.4501953125,1
2854,162,Sin Informacion,2008,553.7034912109375,1
2855,162,Sin Informacion,2009,554.1693115234375,1
2856,162,Sin Informacion,2010,546.4561157226562,1
2857,162,Sin Informacion,2011,550.6118774414062,1
2858,162,Sin Informacion,2012,546.495849609375,1
2859,162,Sin Informacion,2013,545.2092895507812,1
2860,162,Sin Informacion,2014,540.0004272460938,1
2861,162,Sin Informacion,2015,539.3388671875,1
2862,162,Sin Informacion,2016,530.9456176757812,1
2863,162,Sin Informacion,2017,525.0239868164062,1
2864,162,Sin Informacion,2018,529.4508056640625,1
2865,162,Sin Informacion,2019,519.404052734375,1
2866,162,Sin Informacion,2020,517.943603515625,1
2867,162,Sin Informacion,2021,527.3986206054688,1
2868,164,MDA,2000,634.6515502929688,1
2869,164,MDA,2001,640.0709228515625,1
2870,164,MDA,2002,639.7059326171875,1
2871,164,MDA,2003,640.5693969726562,1
2872,164,MDA,2004,639.853759765625,1
2873,164,MDA,2005,640.0709228515625,1
2874,164,MDA,2006,639.3728637695312,1
2875,164,MDA,2007,630.7692260742188,1
2876,164,MDA,2008,628.2051391601562,1
2877,164,MDA,2009,634.2974853515625,1
2878,164,MDA,2010,2794.392333984375,0
2879,164,MDA,2011,2754.90185546875,0
2880,164,MDA,2012,2365.59130859375,0
2881,164,MDA,2013,2967.032958984375,0
2882,164,MDA,2014,2958.333251953125,0
2883,164,MDA,2015,3053.763427734375,0
2884,164,MDA,2016,3155.555419921875,0
2885,164,MDA,2017,3155.555419921875,0
2886,164,MDA,2018,2989.4736328125,0
2887,164,MDA,2019,3053.763427734375,0
2888,164,MDA,2020,647.0587768554688,1
2889,164,MDA,2021,629.8568115234375,1
2890,165,MNG,2000,819.1488647460938,1
2891,165,MNG,2001,820.069091796875,1
2892,165,MNG,2002,819.39794921875,1
2893,165,MNG,2003,821.1920166015625,1
2894,165,MNG,2004,821.3165283203125,1
2895,165,MNG,2005,821.212158203125,1
2896,165,MNG,2006,819.241943359375,1
2897,165,MNG,2007,819.4444580078125,1
2898,165,MNG,2008,818.414306640625,1
2899,165,MNG,2009,817.2588500976562,1
2900,165,MNG,2010,810.3448486328125,1
2901,165,MNG,2011,807.9625854492188,1
2902,165,MNG,2012,810.1544799804688,1
2903,165,MNG,2013,798.7288208007812,1
2904,165,MNG,2014,786.9822387695312,1
2905,165,MNG,2015,786.1270751953125,1
2906,165,MNG,2016,782.364013671875,1
2907,165,MNG,2017,782.6087646484375,1
2908,165,MNG,2018,764.705810546875,1
2909,165,MNG,2019,739.6630859375,1
2910,165,MNG,2020,732.64404296875,1
2911,165,MNG,2021,725.9740600585938,1
2912,166,MNE,2005,299.6515808105469,1
2913,166,MNE,2006,345.7626647949219,1
2914,166,MNE,2007,345.7943725585937,1
2915,166,MNE,2008,388.6925964355469,1
2916,166,MNE,2009,224.6376800537109,1
2917,166,MNE,2010,276.1194152832031,1
2918,166,MNE,2011,460.37738037109375,1
2919,166,MNE,2012,407.01751708984375,1
2920,166,MNE,2013,314.7207946777344,1
2921,166,MNE,2014,378.54888916015625,1
2922,166,MNE,2015,426.6666564941406,1
2923,166,MNE,2016,353.503173828125,1
2924,166,MNE,2017,459.6774291992188,1
2925,166,MNE,2018,347.3684387207031,1
2926,166,MNE,2019,371.3450317382813,1
2927,166,MNE,2020,421.0526428222656,1
2928,166,MNE,2021,350.6849060058594,1
2929,167,MSR,2000,1000.0,1
2930,167,MSR,2001,1000.0,1
2931,167,MSR,2002,500.0,1
2932,167,MSR,2003,500.0,1
2933,167,MSR,2004,500.0,1
2934,167,MSR,2005,500.0,1
2935,167,MSR,2006,500.0,1
2936,167,MSR,2007,500.0,1
2937,167,MSR,2008,500.0,1
2938,167,MSR,2009,500.0,1
2939,167,MSR,2010,500.0,1
2940,167,MSR,2011,500.0,1
2941,167,MSR,2012,500.0,1
2942,167,MSR,2013,500.0,1
2943,167,MSR,2014,500.0,1
2944,167,MSR,2015,500.0,1
2945,167,MSR,2016,500.0,1
2946,167,MSR,2017,500.0,1
2947,167,MSR,2018,500.0,1
2948,167,MSR,2019,500.0,1
2949,167,MSR,2020,1000.0,1
2950,168,MAR,2000,693.4619140625,1
2951,168,MAR,2001,689.8843383789062,1
2952,168,MAR,2002,732.203857421875,1
2953,168,MAR,2003,710.04833984375,1
2954,168,MAR,2004,706.826416015625,1
2955,168,MAR,2005,667.2344970703125,1
2956,168,MAR,2006,662.0703125,1
2957,168,MAR,2007,668.0450439453125,1
2958,168,MAR,2008,655.531494140625,1
2959,168,MAR,2009,590.6174926757812,1
2960,168,MAR,2010,554.3967895507812,1
2961,168,MAR,2011,590.0077514648438,1
2962,168,MAR,2012,604.8773193359375,1
2963,168,MAR,2013,539.1046142578125,1
2964,168,MAR,2014,566.62744140625,1
2965,168,MAR,2015,569.2428588867188,1
2966,168,MAR,2016,576.2469482421875,1
2967,168,MAR,2017,588.9810791015625,1
2968,168,MAR,2018,574.5908203125,1
2969,168,MAR,2019,576.1172485351562,1
2970,168,MAR,2020,571.064453125,1
2971,169,MOZ,2000,26.01457023620605,1
2972,169,MOZ,2001,25.4885311126709,1
2973,169,MOZ,2002,26.148969650268555,1
2974,169,MOZ,2003,27.675277709960938,1
2975,169,MOZ,2004,27.515047073364254,1
2976,169,MOZ,2005,26.535253524780277,1
2977,169,MOZ,2006,25.97402572631836,1
2978,169,MOZ,2007,25.68922233581543,1
2979,169,MOZ,2008,25.965377807617188,1
2980,169,MOZ,2009,24.955434799194336,1
2981,169,MOZ,2010,26.58610343933105,1
2982,169,MOZ,2011,26.897789001464844,1
2983,169,MOZ,2012,26.54279899597168,1
2984,169,MOZ,2013,36.53586196899414,1
2985,169,MOZ,2014,64.92028045654297,1
2986,169,MOZ,2015,90.44715118408205,1
2987,169,MOZ,2016,128.44036865234375,1
2988,169,MOZ,2017,131.62596130371094,1
2989,169,MOZ,2018,119.4295883178711,1
2990,169,MOZ,2019,134.51918029785156,1
2991,169,MOZ,2020,129.7752685546875,1
2992,170,MMR,2000,316.9734191894531,1
2993,170,MMR,2001,305.1225280761719,1
2994,170,MMR,2002,287.1485900878906,1
2995,170,MMR,2003,301.6759948730469,1
2996,170,MMR,2004,307.9777526855469,1
2997,170,MMR,2005,283.9931335449219,1
2998,170,MMR,2006,261.3065185546875,1
2999,170,MMR,2007,245.5573272705078,1
3000,170,MMR,2008,220.8398284912109,1
3001,170,MMR,2009,147.05882263183594,1
3002,170,MMR,2010,188.0108795166016,1
3003,170,MMR,2011,143.1535186767578,1
3004,170,MMR,2012,163.9656982421875,1
3005,170,MMR,2013,163.8795928955078,1
3006,170,MMR,2014,206.3953399658203,1
3007,170,MMR,2015,224.51612854003903,1
3008,170,MMR,2016,246.1005401611328,1
3009,170,MMR,2017,259.78814697265625,1
3010,170,MMR,2018,246.42556762695312,1
3011,170,MMR,2019,301.44696044921875,1
3012,170,MMR,2020,311.1015625,1
3013,171,NAM,2000,42.85713958740234,1
3014,171,NAM,2001,22.058822631835938,1
3015,171,NAM,2002,20.68965530395508,1
3016,171,NAM,2003,33.11258316040039,1
3017,171,NAM,2004,25.1572322845459,1
3018,171,NAM,2005,41.91616821289063,1
3019,171,NAM,2006,65.47618865966797,1
3020,171,NAM,2007,44.0251579284668,1
3021,171,NAM,2008,103.03030395507812,1
3022,171,NAM,2009,61.22449493408203,1
3023,171,NAM,2010,53.43511581420898,1
3024,171,NAM,2011,41.95804214477539,1
3025,171,NAM,2012,42.944786071777344,1
3026,171,NAM,2013,52.238807678222656,1
3027,171,NAM,2014,33.11258316040039,1
3028,171,NAM,2015,44.87179565429688,1
3029,171,NAM,2016,47.619049072265625,1
3030,171,NAM,2017,47.90419006347656,1
3031,171,NAM,2018,42.37287902832031,1
3032,171,NAM,2019,48.5436897277832,1
3033,171,NAM,2020,56.60377502441406,1
3034,172,NRU,2000,666.6666870117188,1
3035,172,NRU,2001,666.6666870117188,1
3036,172,NRU,2002,666.6666870117188,1
3037,172,NRU,2003,666.6666870117188,1
3038,172,NRU,2004,666.6666870117188,1
3039,172,NRU,2005,666.6666870117188,1
3040,172,NRU,2006,666.6666870117188,1
3041,172,NRU,2007,500.0,1
3042,172,NRU,2008,500.0,1
3043,172,NRU,2009,500.0,1
3044,172,NRU,2010,500.0,1
3045,172,NRU,2011,500.0,1
3046,172,NRU,2012,500.0,1
3047,172,NRU,2013,500.0,1
3048,172,NRU,2014,500.0,1
3049,172,NRU,2015,666.6666870117188,1
3050,172,NRU,2016,666.6666870117188,1
3051,172,NRU,2017,666.6666870117188,1
3052,172,NRU,2018,666.6666870117188,1
3053,172,NRU,2019,666.6666870117188,1
3054,172,NRU,2020,750.0,1
3055,173,NPL,2000,47.33727645874024,1
3056,173,NPL,2001,27.027027130126957,1
3057,173,NPL,2002,28.30188751220703,1
3058,173,NPL,2003,22.321428298950195,1
3059,173,NPL,2004,29.2887020111084,1
3060,173,NPL,2005,28.0,1
3061,173,NPL,2006,29.41176414489746,1
3062,173,NPL,2007,28.7769775390625,1
3063,173,NPL,2008,28.571428298950195,1
3064,173,NPL,2009,25.889968872070312,1
3065,173,NPL,2010,25.1572322845459,1
3066,173,NPL,2011,23.121387481689453,1
3067,173,NPL,2012,25.49575424194336,1
3068,173,NPL,2013,25.71428871154785,1
3069,173,NPL,2014,23.809526443481445,1
3070,173,NPL,2015,23.188404083251957,1
3071,173,NPL,2016,23.640661239624023,1
3072,173,NPL,2017,23.5042724609375,1
3073,173,NPL,2018,24.29149627685547,1
3074,173,NPL,2019,23.58490753173828,1
3075,173,NPL,2020,22.653722763061523,1
3076,174,NLD,2000,487.9098815917969,1
3077,174,NLD,2001,520.875244140625,1
3078,174,NLD,2002,504.8226623535156,1
3079,174,NLD,2003,499.28515625,1
3080,174,NLD,2004,499.2911987304688,1
3081,174,NLD,2005,486.2620239257813,1
3082,174,NLD,2006,485.6597900390625,1
3083,174,NLD,2007,484.9560546875,1
3084,174,NLD,2008,480.57916259765625,1
3085,174,NLD,2009,449.3282165527344,1
3086,174,NLD,2010,448.62451171875,1
3087,174,NLD,2011,433.7590637207031,1
3088,174,NLD,2012,458.5118713378906,1
3089,174,NLD,2013,475.8348388671875,1
