Id_modern-renewable-energy-consumption,Id_Entity,Code,Year,WindGeneration-TWh,SolarGeneration-TWh,GeoBiomassOther-TWh,HydroGeneration-TWh
3507,191,NOR,2000,0.0301990006119012,0.0052999998442828,0.2560000121593475,141.8179931640625
3508,191,NOR,2001,0.0287580005824565,0.0052999998442828,0.2549999952316284,120.46299743652344
3509,191,NOR,2002,0.0389030016958713,0.0052999998442828,0.25,129.3719940185547
3510,191,NOR,2003,0.2197960019111633,0.0062000001780688,0.3300000131130218,105.4800033569336
3511,191,NOR,2004,0.2595190107822418,0.0062000001780688,0.3589999973773956,108.78099822998048
3512,191,NOR,2005,0.5070300102233887,0.0062000001780688,0.3330000042915344,135.68800354003906
3513,191,NOR,2006,0.6359999775886536,0.0071000000461936,0.3880000114440918,119.36900329589844
3514,191,NOR,2007,0.8920000195503235,0.0071000000461936,0.3860000073909759,133.656005859375
3515,191,NOR,2008,0.912999987602234,0.0074000000022351,0.3970000147819519,139.04400634765625
3516,191,NOR,2009,0.9769999980926514,0.0076999999582767,0.2269999980926513,125.28299713134766
3517,191,NOR,2010,0.8790000081062317,0.0081000002101063,0.3440000116825104,116.75
3518,191,NOR,2011,1.2829999923706057,0.0085000004619359,0.3389999866485595,120.29100036621094
3519,191,NOR,2012,1.5479999780654907,0.008899999782443,0.3260000050067901,141.73800659179688
3520,191,NOR,2013,1.88100004196167,0.009800000116229,0.3959999978542328,128.1540069580078
3521,191,NOR,2014,2.2170000076293945,0.0115999998524785,0.257999986410141,135.43899536132812
3522,191,NOR,2015,2.515000104904175,0.0133999995887279,0.2560000121593475,137.302001953125
3523,191,NOR,2016,2.1157419681549072,0.0238000005483627,0.2329999953508377,142.41799926757812
3524,191,NOR,2017,2.8540000915527344,0.0399609990417957,0.209999993443489,141.9550018310547
3525,191,NOR,2018,3.877000093460083,0.0608760006725788,0.2041680067777633,138.99127197265625
3526,191,NOR,2019,5.525000095367432,0.1050200015306472,0.2530049979686737,125.14600372314452
3527,191,NOR,2020,9.91100025177002,0.1404384225606918,0.2538826763629913,140.70599365234375
3528,191,NOR,2021,11.76703643798828,0.1970231533050537,0.2531889975070953,143.0906219482422
3529,192,Sin Informacion,1965,0.0,0.0,17.985231399536133,717.6940307617188
3530,192,Sin Informacion,1966,0.0,0.0,19.806007385253903,758.8153686523438
3531,192,Sin Informacion,1967,0.0,0.0,19.986570358276367,778.9130249023438
3532,192,Sin Informacion,1968,0.0,0.0,22.120044708251957,800.5739135742188
3533,192,Sin Informacion,1969,0.0,0.0,23.257965087890625,838.2124633789062
3534,192,Sin Informacion,1970,0.0,0.0,25.130964279174805,862.2159423828125
3535,192,Sin Informacion,1971,0.0,0.0,25.63690948486328,898.3150634765625
3536,192,Sin Informacion,1972,0.0,0.0,27.6381778717041,937.3462524414062
3537,192,Sin Informacion,1973,0.0,0.0,29.70008087158203,939.5121459960938
3538,192,Sin Informacion,1974,0.0,0.0,31.77092933654785,1030.0582275390625
3539,192,Sin Informacion,1975,0.0,0.0,32.00691223144531,1031.2318115234375
3540,192,Sin Informacion,1976,0.0,0.0,35.51774978637695,994.7678833007812
3541,192,Sin Informacion,1977,0.0,0.0,37.29019165039063,1001.9125366210938
3542,192,Sin Informacion,1978,0.003000000026077,0.0,39.31173324584961,1073.545166015625
3543,192,Sin Informacion,1979,0.006000000052154,0.0,41.58831024169922,1119.5673828125
3544,192,Sin Informacion,1980,0.0104999998584389,0.0,43.39198303222656,1112.19580078125
3545,192,Sin Informacion,1981,0.0104999998584389,0.0,44.79423904418945,1128.8446044921875
3546,192,Sin Informacion,1982,0.0185000002384185,0.0,52.39925765991211,1159.3624267578125
3547,192,Sin Informacion,1983,0.0327949486672878,0.003000000026077,57.26886749267578,1210.2928466796875
3548,192,Sin Informacion,1984,0.0447555556893348,0.006311111152172,65.02135467529297,1213.324951171875
3549,192,Sin Informacion,1985,0.0642202049493789,0.0117474747821688,67.24332427978516,1212.7939453125
3550,192,Sin Informacion,1986,0.1388313174247741,0.01518383808434,73.87187194824219,1206.8822021484375
3551,192,Sin Informacion,1987,0.195376768708229,0.0106030302122235,80.15010070800781,1208.7664794921875
3552,192,Sin Informacion,1988,0.3315798044204712,0.01019596029073,82.59600067138672,1223.79541015625
3553,192,Sin Informacion,1989,2.649776697158813,0.2622232437133789,91.57365417480467,1191.0389404296875
3554,192,Sin Informacion,1990,3.598137140274048,0.386294960975647,101.7786865234375,1229.482177734375
3555,192,Sin Informacion,1991,3.963705778121948,0.5032028555870056,106.75189208984376,1243.66259765625
3556,192,Sin Informacion,1992,4.5124287605285645,0.4635851085186004,114.02397918701172,1230.7532958984375
3557,192,Sin Informacion,1993,5.385533332824707,0.5526975393295288,118.71503448486328,1306.93896484375
3558,192,Sin Informacion,1994,6.533022403717041,0.5920138955116272,121.82295989990234,1264.276123046875
3559,192,Sin Informacion,1995,7.133638381958008,0.6308037042617798,124.10122680664062,1351.8692626953125
3560,192,Sin Informacion,1996,8.179981231689453,0.6841473579406738,127.0225830078125,1387.551513671875
3561,192,Sin Informacion,1997,10.713237762451172,0.732522189617157,134.31826782226562,1411.77392578125
3562,192,Sin Informacion,1998,14.355326652526855,0.7916993498802185,138.60226440429688,1378.63427734375
3563,192,Sin Informacion,1999,19.077280044555664,0.8820002675056458,142.09219360351562,1391.4637451171875
3564,192,Sin Informacion,2000,28.74783706665039,1.0143376588821411,145.5379180908203,1395.1968994140625
3565,192,Sin Informacion,2001,34.768741607666016,1.3587384223937988,150.30262756347656,1293.47021484375
3566,192,Sin Informacion,2002,48.43717193603516,1.711432695388794,162.92552185058594,1316.6002197265625
3567,192,Sin Informacion,2003,58.6070556640625,2.1410815715789795,170.99664306640625,1292.7249755859375
3568,192,Sin Informacion,2004,77.72642517089844,2.834017276763916,184.99717712402344,1323.2943115234375
3569,192,Sin Informacion,2005,95.1746597290039,4.024214267730713,200.7894287109375,1335.2030029296875
3570,192,Sin Informacion,2006,118.3006362915039,5.547098159790039,210.7147216796875,1358.721435546875
3571,192,Sin Informacion,2007,151.38180541992188,7.506312847137451,224.8024444580078,1323.158935546875
3572,192,Sin Informacion,2008,189.90325927734372,12.292903900146484,233.836669921875,1377.9625244140625
3573,192,Sin Informacion,2009,227.83876037597656,20.45518684387207,243.83631896972656,1361.3211669921875
3574,192,Sin Informacion,2010,269.5291442871094,32.573280334472656,267.6424865722656,1398.4217529296875
3575,192,Sin Informacion,2011,331.3136291503906,60.89923095703125,281.2276916503906,1436.5006103515625
3576,192,Sin Informacion,2012,383.5148620605469,92.29104614257812,303.65997314453125,1441.375732421875
3577,192,Sin Informacion,2013,443.8467712402344,120.65066528320312,322.3763732910156,1459.21728515625
3578,192,Sin Informacion,2014,479.0091247558594,158.1937713623047,339.2949523925781,1437.87255859375
3579,192,Sin Informacion,2015,559.4432373046875,194.1458740234375,359.2596740722656,1422.254638671875
3580,192,Sin Informacion,2016,607.942626953125,228.51068115234372,361.17132568359375,1449.3018798828125
3581,192,Sin Informacion,2017,698.4392700195312,277.6131896972656,374.9698486328125,1445.5418701171875
3582,192,Sin Informacion,2018,744.7954711914062,324.3554992675781,384.3893432617188,1480.7589111328125
3583,192,Sin Informacion,2019,830.3367309570312,372.9634704589844,389.0418090820313,1447.156982421875
3584,192,Sin Informacion,2020,935.3690795898438,442.4657287597656,388.2349853515625,1483.2999267578125
3585,192,Sin Informacion,2021,976.7076416015624,523.2589111328125,410.0905151367188,1440.276611328125
3586,203,Sin Informacion,1974,0.0,0.0,2.5080575942993164,29.06280899047852
3587,203,Sin Informacion,1975,0.0,0.0,2.595162868499756,31.551437377929688
3588,203,Sin Informacion,1976,0.0,0.0,2.538846969604492,29.65284919738769
3589,203,Sin Informacion,1977,0.0,0.0,2.4070048332214355,28.26415252685547
3590,203,Sin Informacion,1978,0.0,0.0,2.406162738800049,30.334945678710938
3591,203,Sin Informacion,1979,0.0,0.0,2.295583963394165,32.689491271972656
3592,203,Sin Informacion,1980,0.0,0.0,2.356478691101074,32.83124542236328
3593,203,Sin Informacion,1981,0.0,0.0,2.3425838947296143,33.546142578125
3594,203,Sin Informacion,1982,0.0,0.0,2.484320640563965,31.07437515258789
3595,203,Sin Informacion,1983,0.0,0.0,2.417383909225464,31.87516212463379
3596,203,Sin Informacion,1984,0.0,0.0,2.579431295394897,33.502716064453125
3597,203,Sin Informacion,1985,0.0,0.0,2.4662082195281982,33.64836883544922
3598,203,Sin Informacion,1986,0.0,0.0,2.543034553527832,36.123497009277344
3599,203,Sin Informacion,1987,0.0,0.0,2.5479001998901367,35.54235076904297
3600,203,Sin Informacion,1988,0.0,0.0,2.8182828426361084,37.29710006713867
3601,203,Sin Informacion,1989,0.0,0.0,3.3881349563598637,36.81252670288086
3602,203,Sin Informacion,1990,0.0,0.0,3.712442636489868,37.944801330566406
3603,203,Sin Informacion,1991,0.0,0.0054500000551342,3.841329336166382,38.54796600341797
3604,203,Sin Informacion,1992,0.0006909089861437,0.0120999999344348,3.7393219470977774,37.03416442871094
3605,203,Sin Informacion,1993,0.0029858590569347,0.0146000003442168,3.88808536529541,39.87989807128906
3606,203,Sin Informacion,1994,0.0065101012587547,0.017400000244379,3.771142482757568,41.98707962036133
3607,203,Sin Informacion,1995,0.0080101015046238,0.0211500003933906,3.850061655044556,43.16575622558594
3608,203,Sin Informacion,1996,0.0153262633830308,0.0255999993532896,3.89795184135437,42.15142822265625
3609,203,Sin Informacion,1997,0.0210935566574335,0.0306499991565942,4.043432712554932,39.21066284179688
3610,203,Sin Informacion,1998,0.0400696955621242,0.0355999991297721,4.388910293579102,41.117332458496094
3611,203,Sin Informacion,1999,0.08199293166399,0.0406000018119812,4.68971586227417,39.20103454589844
3612,203,Sin Informacion,2000,0.2542080879211426,0.0467500016093254,4.630385398864746,40.901466369628906
3613,203,Sin Informacion,2001,0.4259878993034363,0.0541500002145767,4.327256679534912,37.804664611816406
3614,203,Sin Informacion,2002,0.6890332102775574,0.0582999996840953,4.6337995529174805,40.96802520751953
3615,203,Sin Informacion,2003,0.8505909442901611,0.0631999969482421,4.968433380126953,39.83334732055664
3616,203,Sin Informacion,2004,1.1565366983413696,0.0729499980807304,6.209954738616943,42.92673873901367
3617,203,Sin Informacion,2005,1.913435935974121,0.0840499997138977,7.678543567657471,38.79325485229492
3618,203,Sin Informacion,2006,2.7843170166015625,0.0974999964237213,8.004056930541992,38.5183219909668
3619,203,Sin Informacion,2007,3.78197979927063,0.1171558946371078,8.533370971679688,36.689449310302734
3620,203,Sin Informacion,2008,4.516907691955566,0.142655611038208,8.589101791381836,34.1624870300293
3621,203,Sin Informacion,2009,5.914210796356201,0.2938318848609924,8.36937141418457,36.85948944091797
3622,203,Sin Informacion,2010,6.622176170349121,0.9814767837524414,9.050294876098633,38.47250747680664
3623,203,Sin Informacion,2011,8.389219284057617,2.048673391342163,9.51133155822754,44.68267059326172
3624,203,Sin Informacion,2012,9.804195404052734,2.416822910308838,10.28452968597412,39.932655334472656
3625,203,Sin Informacion,2013,11.28087043762207,3.854084253311157,10.909920692443848,42.118072509765625
3626,203,Sin Informacion,2014,11.988224029541016,4.970719814300537,11.909574508666992,38.802059173583984
3627,203,Sin Informacion,2015,14.197132110595703,6.232124328613281,12.637447357177734,38.616512298583984
3628,203,Sin Informacion,2016,15.380470275878906,7.49629545211792,12.57348346710205,43.56446838378906
3629,203,Sin Informacion,2017,15.301839828491213,8.994405746459961,12.539085388183594,38.67557144165039
3630,203,Sin Informacion,2018,18.32992172241211,12.432991981506348,12.486642837524414,43.56591033935547
3631,203,Sin Informacion,2019,21.727354049682617,18.42458152770996,12.44956398010254,39.61942672729492
3632,203,Sin Informacion,2020,24.91168785095215,24.002893447875977,12.427617073059082,38.68912124633789
3633,203,Sin Informacion,2021,29.437969207763672,31.398662567138672,12.35862159729004,40.21939468383789
3634,203,Sin Informacion,1965,0.0,0.0,1.6440000534057615,17.70853614807129
3635,203,Sin Informacion,1966,0.0,0.0,1.6430000066757202,18.15047645568848
3636,203,Sin Informacion,1967,0.0,0.0,1.423999905586243,18.826644897460938
3637,203,Sin Informacion,1968,0.0,0.0,1.5769999027252195,19.72378158569336
3638,203,Sin Informacion,1969,0.0,0.0,1.6080000400543213,20.32040023803711
3639,203,Sin Informacion,1970,0.0,0.0,1.534000039100647,22.84110641479492
3640,203,Sin Informacion,1971,0.0,0.0,1.5190000534057615,25.90142822265625
3641,203,Sin Informacion,1972,0.0,0.0,1.5369999408721924,26.817920684814453
3642,203,Sin Informacion,1973,0.0,0.0,1.5810000896453855,27.382509231567383
3643,204,OMN,1965,0.0,0.0,0.0,0.0
3644,204,OMN,1966,0.0,0.0,0.0,0.0
3645,204,OMN,1967,0.0,0.0,0.0,0.0
3646,204,OMN,1968,0.0,0.0,0.0,0.0
3647,204,OMN,1969,0.0,0.0,0.0,0.0
3648,204,OMN,1970,0.0,0.0,0.0,0.0
3649,204,OMN,1971,0.0,0.0,0.0,0.0
3650,204,OMN,1972,0.0,0.0,0.0,0.0
3651,204,OMN,1973,0.0,0.0,0.0,0.0
3652,204,OMN,1974,0.0,0.0,0.0,0.0
3653,204,OMN,1975,0.0,0.0,0.0,0.0
3654,204,OMN,1976,0.0,0.0,0.0,0.0
3655,204,OMN,1977,0.0,0.0,0.0,0.0
3656,204,OMN,1978,0.0,0.0,0.0,0.0
3657,204,OMN,1979,0.0,0.0,0.0,0.0
3658,204,OMN,1980,0.0,0.0,0.0,0.0
3659,204,OMN,1981,0.0,0.0,0.0,0.0
3660,204,OMN,1982,0.0,0.0,0.0,0.0
3661,204,OMN,1983,0.0,0.0,0.0,0.0
3662,204,OMN,1984,0.0,0.0,0.0,0.0
3663,204,OMN,1985,0.0,0.0,0.0,0.0
3664,204,OMN,1986,0.0,0.0,0.0,0.0
3665,204,OMN,1987,0.0,0.0,0.0,0.0
3666,204,OMN,1988,0.0,0.0,0.0,0.0
3667,204,OMN,1989,0.0,0.0,0.0,0.0
3668,204,OMN,1990,0.0,0.0,0.0,0.0
3669,204,OMN,1991,0.0,0.0,0.0,0.0
3670,204,OMN,1992,0.0,0.0,0.0,0.0
3671,204,OMN,1993,0.0,0.0,0.0,0.0
3672,204,OMN,1994,0.0,0.0,0.0,0.0
3673,204,OMN,1995,0.0,0.0,0.0,0.0
3674,204,OMN,1996,0.0,0.0,0.0,0.0
3675,204,OMN,1997,0.0,0.0,0.0,0.0
3676,204,OMN,1998,0.0,0.0,0.0,0.0
3677,204,OMN,1999,0.0,0.0,0.0,0.0
3678,204,OMN,2000,0.0,0.0,0.0,0.0
3679,204,OMN,2001,0.0,0.0,0.0,0.0
3680,204,OMN,2002,0.0,0.0,0.0,0.0
3681,204,OMN,2003,0.0,0.0,0.0,0.0
3682,204,OMN,2004,0.0,0.0,0.0,0.0
3683,204,OMN,2005,0.0,0.0,0.0,0.0
3684,204,OMN,2006,0.0,0.0,0.0,0.0
3685,204,OMN,2007,0.0,0.0,0.0,0.0
3686,204,OMN,2008,0.0,0.0,0.0,0.0
3687,204,OMN,2009,0.0,0.0,0.0,0.0
3688,204,OMN,2010,0.0,0.0,0.0,0.0
3689,204,OMN,2011,0.0,0.0,0.0,0.0
3690,204,OMN,2012,0.0,0.0,0.0,0.0
3691,204,OMN,2013,0.0,0.0012000000569969,0.0,0.0
3692,204,OMN,2014,0.0,0.0012000000569969,0.0,0.0
3693,204,OMN,2015,0.0,0.0037000000011175,0.0,0.0
3694,204,OMN,2016,0.0,0.0041959998197853,0.0,0.0
3695,204,OMN,2017,0.0,0.0155600002035498,0.0,0.0
3696,204,OMN,2018,0.0,0.0157120004296302,0.0,0.0
3697,204,OMN,2019,0.0087000001221895,0.0165550000965595,0.0,0.0
3698,204,OMN,2020,0.1042999997735023,0.2120383828878402,0.0,0.0
3699,204,OMN,2021,0.1040150299668312,0.2607298791408539,0.0,0.0
3700,205,Sin Informacion,1965,0.0,0.0,0.0,10.52323055267334
3701,205,Sin Informacion,1966,0.0,0.0,0.0,12.239791870117188
3702,205,Sin Informacion,1967,0.0,0.0,0.0,12.856003761291504
3703,205,Sin Informacion,1968,0.0,0.0,0.0,14.29256820678711
3704,205,Sin Informacion,1969,0.0,0.0,0.0,16.360172271728516
3705,205,Sin Informacion,1970,0.0,0.0,0.0,20.99044609069824
3706,205,Sin Informacion,1971,0.0,0.0,0.164000004529953,19.00443649291992
3707,205,Sin Informacion,1972,0.0,0.0,0.1650000065565109,21.546337127685547
3708,205,Sin Informacion,1973,0.0,0.0,0.1700000017881393,23.263687133789062
3709,205,Sin Informacion,1974,0.0,0.0,0.1749999970197677,26.584625244140625
3710,205,Sin Informacion,1975,0.0,0.0,0.1720000058412552,28.46135139465332
3711,205,Sin Informacion,1976,0.0,0.0,0.1850000023841858,30.531099319458008
3712,205,Sin Informacion,1977,0.0,0.0,0.1889999955892563,33.31309509277344
3713,205,Sin Informacion,1978,0.0,0.0,0.1949999928474426,32.80354690551758
3714,205,Sin Informacion,1979,0.0,0.0,0.2010000050067901,36.94045639038086
3715,205,Sin Informacion,1980,0.0,0.0,0.2070000022649765,35.74555587768555
3716,205,Sin Informacion,1981,0.0,0.0,0.2179999947547912,36.93667221069336
3717,205,Sin Informacion,1982,0.0,0.0,0.2360000014305114,37.6475830078125
3718,205,Sin Informacion,1983,0.0,0.0,0.2300000041723251,34.12067413330078
3719,205,Sin Informacion,1984,0.0,0.0,0.2339999973773956,33.48210144042969
3720,205,Sin Informacion,1985,0.0,0.0,0.2689999938011169,38.545684814453125
3721,205,Sin Informacion,1986,0.0,0.0,0.6589999794960022,39.657371520996094
3722,205,Sin Informacion,1987,0.0,0.0,0.6579999923706055,37.14596176147461
3723,205,Sin Informacion,1988,0.0,0.0,0.6259999871253967,40.48345565795898
3724,205,Sin Informacion,1989,0.0,0.0,0.6169999837875366,42.64721298217773
3725,205,Sin Informacion,1990,0.0,0.0,0.7960000038146973,44.93666076660156
3726,205,Sin Informacion,1991,0.0,0.0,0.8119999766349792,47.23648834228516
3727,205,Sin Informacion,1992,0.0,0.0,0.8422499895095825,46.14529037475586
3728,205,Sin Informacion,1993,0.0020000000949949,0.0,0.9376999735832214,45.64800643920898
3729,205,Sin Informacion,1994,0.0054000001400709,0.0,0.8349999785423279,44.788047790527344
3730,205,Sin Informacion,1995,0.0063000000081956,0.0,1.0187000036239624,47.24387741088867
3731,205,Sin Informacion,1996,0.0071000000461936,0.0,1.198093056678772,47.42145919799805
3732,205,Sin Informacion,1997,0.0071999998763203,0.0,1.24064040184021,47.83149719238281
3733,205,Sin Informacion,1998,0.0076000001281499,0.0,1.4815492630004885,50.96338653564453
3734,205,Sin Informacion,1999,0.0077999997884035,0.0,1.4991247653961182,55.48976135253906
3735,205,Sin Informacion,2000,0.0309999994933605,0.0024409999605268,1.7915631532669067,59.20481491088867
3736,205,Sin Informacion,2001,0.0307800006121397,0.0032599999103695,1.91225266456604,63.803314208984375
3737,205,Sin Informacion,2002,0.0371840000152587,0.0032987031154334,1.8260999917984009,68.04896545410156
3738,205,Sin Informacion,2003,0.0407989993691444,0.005058285780251,2.21399998664856,67.10147857666016
3739,205,Sin Informacion,2004,0.0533300004899501,0.0079658702015876,2.596949577331543,71.59573364257812
3740,205,Sin Informacion,2005,0.05197099968791,0.0112824533134698,2.584369421005249,73.341796875
3741,205,Sin Informacion,2006,0.0523050017654895,0.0182110369205474,3.3649048805236816,75.16712951660156
3742,205,Sin Informacion,2007,0.0628869980573654,0.0290783550590276,2.711548328399658,76.98744201660156
3743,205,Sin Informacion,2008,0.0627650022506713,0.0493528805673122,2.811295747756958,79.41278839111328
3744,205,Sin Informacion,2009,0.1309369951486587,0.0702205449342727,3.1136221885681152,81.42671966552734
3745,205,Sin Informacion,2010,0.1826390027999878,0.1540507376194,3.368252992630005,89.96028137207031
3746,205,Sin Informacion,2011,0.1624789983034134,0.2590005397796631,3.446768522262573,92.31328582763672
3747,205,Sin Informacion,2012,0.4144271910190582,0.3756338357925415,3.6198067665100098,95.16091918945312
3748,205,Sin Informacion,2013,0.7649641036987305,0.4903821349143982,3.9555490016937256,100.42803192138672
3749,205,Sin Informacion,2014,1.041145086288452,0.6295391917228699,5.097836017608643,106.8695831298828
3750,205,Sin Informacion,2015,1.4067407846450806,0.7534824013710022,6.853153705596924,104.11068725585938
3751,205,Sin Informacion,2016,1.551525592803955,1.163440465927124,6.900360107421875,101.87464141845705
3752,205,Sin Informacion,2017,1.4270176887512207,1.1939866542816162,7.23967170715332,110.35124206542967
3753,205,Sin Informacion,2018,1.514845371246338,1.7439457178115845,7.741336822509766,118.8073272705078
3754,205,Sin Informacion,2019,2.9634032249450684,2.4364376068115234,7.831632137298584,122.94937133789062
3755,205,Sin Informacion,2020,2.864626169204712,2.7260892391204834,7.633900165557861,129.85739135742188
3756,205,Sin Informacion,2021,3.4809911251068115,3.3041975498199463,7.594983100891113,136.5531768798828
3757,206,Sin Informacion,1971,0.0,0.0,0.0,10.651000022888184
3758,206,Sin Informacion,1972,0.0,0.0,0.0,11.060999870300291
3759,206,Sin Informacion,1973,0.0,0.0,0.0,11.236000061035156
3760,206,Sin Informacion,1974,0.0,0.0,0.0,11.517999649047852
3761,206,Sin Informacion,1975,0.0,0.0,0.0,11.871000289916992
3762,206,Sin Informacion,1976,0.0,0.0,0.0,12.329999923706056
3763,206,Sin Informacion,1977,0.0,0.0,0.0,12.501999855041504
3764,206,Sin Informacion,1978,0.0,0.0,0.0,12.892999649047852
3765,206,Sin Informacion,1979,0.0,0.0,0.0,13.788000106811523
3766,206,Sin Informacion,1980,0.0,0.0,0.0,13.904415130615234
3767,206,Sin Informacion,1981,0.0,0.0,0.0,14.096039772033691
3768,206,Sin Informacion,1982,0.0,0.0,0.0,14.59253215789795
3769,206,Sin Informacion,1983,0.0,0.0,0.0,14.803022384643556
3770,206,Sin Informacion,1984,0.0,0.0,0.001052631996572,15.207168579101562
3771,206,Sin Informacion,1985,0.0,0.0,0.0,16.721012115478516
3772,206,Sin Informacion,1986,0.0,0.0,0.0,17.782367706298828
3773,206,Sin Informacion,1987,0.0,0.0,0.0,18.796911239624023
3774,206,Sin Informacion,1988,0.0,0.0,0.0,20.78165054321289
3775,206,Sin Informacion,1989,0.0,0.0,0.0,21.309499740600582
3776,206,Sin Informacion,1990,0.0,0.0,0.0147777777165174,22.261137008666992
3777,206,Sin Informacion,1991,0.0,0.0,0.0156666673719882,21.549285888671875
3778,206,Sin Informacion,1992,0.0,0.0,0.0166666656732559,20.64514541625977
3779,206,Sin Informacion,1993,0.0,0.0,0.0148888891562819,20.22291755676269
3780,206,Sin Informacion,1994,0.0,0.0,0.0196666661649942,21.36288070678711
3781,206,Sin Informacion,1995,0.0,0.0,0.020666666328907,21.82451438903809
3782,206,Sin Informacion,1996,0.0016402179608121,0.0,0.0160000007599592,20.84053039550781
3783,206,Sin Informacion,1997,0.0049170921556651,1.9999999949e-06,0.0085000004619359,18.5340576171875
3784,206,Sin Informacion,1998,0.0058542070910334,1.20000004244e-05,0.0055575221776962,18.51586151123047
3785,206,Sin Informacion,1999,0.0058160671032965,9.0000003183e-06,0.0,19.739450454711918
3786,206,Sin Informacion,2000,0.0073720491491258,0.0027660001069307,0.1160100027918815,21.5506591796875
3787,206,Sin Informacion,2001,0.0069108470343053,0.0051549999043345,0.1601930260658264,22.636377334594727
3788,206,Sin Informacion,2002,0.0082399891689419,0.0060669998638331,0.1516874283552169,23.00121116638184
3789,206,Sin Informacion,2003,0.0048028291203081,0.0077370000071823,0.1691584289073944,24.235042572021484
3790,206,Sin Informacion,2004,0.0115484008565545,0.0091359997168183,0.1829952299594879,25.369569778442383
3791,206,Sin Informacion,2005,0.0176339186728,0.0113289998844265,0.1884066760540008,27.191282272338867
3792,206,Sin Informacion,2006,0.0284206066280603,0.0146559998393058,0.2100975811481475,29.22400665283203
3793,206,Sin Informacion,2007,0.0408563800156116,0.0170600190758705,0.2357092797756195,32.45993423461914
3794,206,Sin Informacion,2008,0.044700987637043,0.0261150207370519,0.3230154514312744,34.406551361083984
3795,206,Sin Informacion,2009,0.0580803416669368,0.0294190198183059,0.3123902082443237,34.16086196899414
3796,206,Sin Informacion,2010,0.0677204802632331,0.0317878350615501,0.309614896774292,41.017616271972656
3797,206,Sin Informacion,2011,0.0587845891714096,0.0499776266515255,0.3357163071632385,47.05558776855469
3798,206,Sin Informacion,2012,0.0734438076615333,0.0910714715719223,0.3259275555610657,47.84355926513672
3799,206,Sin Informacion,2013,0.1205547377467155,0.1087342798709869,0.3885754942893982,56.01187896728516
3800,206,Sin Informacion,2014,0.1980957090854644,0.1508790850639343,0.4391297996044159,54.6424560546875
3801,206,Sin Informacion,2015,0.2328651994466781,0.2423378974199295,0.4364013373851776,51.16538238525391
3802,206,Sin Informacion,2016,0.2177204936742782,0.3542217016220093,0.4245829880237579,60.45710754394531
3803,206,Sin Informacion,2017,0.2134761065244674,0.4882274568080902,0.5007389187812805,64.0843734741211
3804,206,Sin Informacion,2018,0.3982864618301391,0.578336238861084,0.5520319938659668,69.87731170654297
3805,206,Sin Informacion,2019,0.5332090854644775,0.8370724320411682,0.6104171276092529,64.85699462890625
3806,206,Sin Informacion,2020,0.5253048539161682,1.110617995262146,0.5732179284095764,71.38964080810547
3807,206,Sin Informacion,2021,0.5176712274551392,1.49408757686615,0.606449544429779,74.64311218261719
3808,206,Sin Informacion,1965,0.0,0.0,0.0,10.04599952697754
3809,206,Sin Informacion,1966,0.0,0.0,0.0,10.029000282287598
3810,206,Sin Informacion,1967,0.0,0.0,0.0,10.241000175476074
3811,206,Sin Informacion,1968,0.0,0.0,0.0,10.258000373840332
3812,206,Sin Informacion,1969,0.0,0.0,0.0,10.345999717712402
3813,206,Sin Informacion,1970,0.0,0.0,0.0,10.376999855041504
3814,207,Sin Informacion,1990,0.0,0.0,0.0,28.697999954223636
3815,207,Sin Informacion,1991,0.0,0.0,0.0,28.35300064086914
3816,207,Sin Informacion,1992,0.0,0.0,0.0,28.49099922180176
3817,207,Sin Informacion,1993,0.0,0.0,0.0,30.85300064086914
3818,207,Sin Informacion,1994,0.0,0.0,0.0,32.215999603271484
3819,207,Sin Informacion,1995,0.0,0.0,0.0,27.961000442504883
3820,207,Sin Informacion,1996,0.0,0.0,0.0,29.093000411987305
3821,207,Sin Informacion,1997,0.0,0.0,0.0,26.4060001373291
3822,207,Sin Informacion,1998,0.0,0.0,0.0,25.957000732421875
3823,207,Sin Informacion,1999,0.0,0.0,0.0,29.31800079345703
3824,207,Sin Informacion,2000,0.0,0.0,0.0,29.3799991607666
3825,207,Sin Informacion,2001,0.0,0.0,0.0,27.975000381469727
3826,207,Sin Informacion,2002,0.0,0.0,0.0,28.02199935913086
3827,207,Sin Informacion,2003,0.0,0.0,0.0,31.76300048828125
3828,207,Sin Informacion,2004,0.0,0.0,0.0,32.7692985534668
3829,207,Sin Informacion,2005,0.0,0.0,0.0,33.130401611328125
3830,207,Sin Informacion,2006,0.002600000007078,0.0,0.0,32.55220031738281
3831,207,Sin Informacion,2007,0.0028999999631196,0.0,0.0,33.33359909057617
3832,207,Sin Informacion,2008,0.0019000000320374,0.0,0.0,28.767000198364254
3833,207,Sin Informacion,2009,0.0043000001460313,7.3750002229e-06,0.0,28.40069961547852
3834,207,Sin Informacion,2010,0.0041000000201165,8.0625002738e-05,0.0,30.64559936523437
3835,207,Sin Informacion,2011,0.003000000026077,0.0001659999979892,0.0,33.36709976196289
3836,207,Sin Informacion,2012,0.0041999998502433,0.001123821013607,0.0,33.69390106201172
3837,207,Sin Informacion,2013,0.0032999999821186,0.0042077498510479,0.0035000001080334,32.65510177612305
3838,207,Sin Informacion,2014,0.0049999998882412,0.0081207500770688,0.0130000002682209,31.87820053100586
