Id_per-capita-energy-use,Id_Entity,Code,Year,PrimaryEnergyConsumptionPerCapita(kWh/Person),Outlier_PrimaryEnergyConsumptionPerCapita(kWh/Person)
2433,64,DJI,2001,4802.89990234375,1
2434,64,DJI,2002,4727.13330078125,1
2435,64,DJI,2003,4821.62109375,1
2436,64,DJI,2004,4616.96044921875,1
2437,64,DJI,2005,4301.0400390625,1
2438,64,DJI,2006,3962.097412109375,1
2439,64,DJI,2007,4068.287841796875,1
2440,64,DJI,2008,4488.60302734375,1
2441,64,DJI,2009,3843.76123046875,1
2442,64,DJI,2010,4312.876953125,1
2443,64,DJI,2011,3206.47509765625,1
2444,64,DJI,2012,4160.51025390625,1
2445,64,DJI,2013,4220.96630859375,1
2446,64,DJI,2014,4220.89013671875,1
2447,64,DJI,2015,3649.24658203125,1
2448,64,DJI,2016,3271.459228515625,1
2449,64,DJI,2017,2807.052978515625,1
2450,64,DJI,2018,2906.125,1
2451,64,DJI,2019,2598.322998046875,1
2452,65,DMA,1980,1958.2171630859373,1
2453,65,DMA,1981,2791.995361328125,1
2454,65,DMA,1982,2762.431640625,1
2455,65,DMA,1983,3032.70947265625,1
2456,65,DMA,1984,3102.244873046875,1
2457,65,DMA,1985,3039.403564453125,1
2458,65,DMA,1986,2581.961669921875,1
2459,65,DMA,1987,3429.95361328125,1
2460,65,DMA,1988,3689.460693359375,1
2461,65,DMA,1989,3715.37060546875,1
2462,65,DMA,1990,3729.20068359375,1
2463,65,DMA,1991,3733.850341796875,1
2464,65,DMA,1992,3725.488037109375,1
2465,65,DMA,1993,3702.189697265625,1
2466,65,DMA,1994,4705.19482421875,1
2467,65,DMA,1995,5840.3837890625,1
2468,65,DMA,1996,5870.56640625,1
2469,65,DMA,1997,5919.91796875,1
2470,65,DMA,1998,6251.146484375,1
2471,65,DMA,1999,6500.9130859375,1
2472,65,DMA,2000,7599.15673828125,1
2473,65,DMA,2001,8133.19921875,1
2474,65,DMA,2002,7646.08447265625,1
2475,65,DMA,2003,8498.212890625,1
2476,65,DMA,2004,10027.08984375,1
2477,65,DMA,2005,9582.3564453125,1
2478,65,DMA,2006,9536.599609375,1
2479,65,DMA,2007,11508.9013671875,1
2480,65,DMA,2008,10357.064453125,1
2481,65,DMA,2009,10514.26171875,1
2482,65,DMA,2010,10991.7763671875,1
2483,65,DMA,2011,11129.919921875,1
2484,65,DMA,2012,10703.1572265625,1
2485,65,DMA,2013,10681.974609375,1
2486,65,DMA,2014,11011.134765625,1
2487,65,DMA,2015,11423.5009765625,1
2488,65,DMA,2016,11922.587890625,1
2489,65,DMA,2017,11110.9150390625,1
2490,65,DMA,2018,11431.06640625,1
2491,65,DMA,2019,10994.0791015625,1
2492,66,DOM,1980,4355.9013671875,1
2493,66,DOM,1981,4269.63818359375,1
2494,66,DOM,1982,4352.30810546875,1
2495,66,DOM,1983,5075.50146484375,1
2496,66,DOM,1984,4295.70068359375,1
2497,66,DOM,1985,4507.8779296875,1
2498,66,DOM,1986,4824.4990234375,1
2499,66,DOM,1987,5194.767578125,1
2500,66,DOM,1988,5644.8779296875,1
2501,66,DOM,1989,5385.2431640625,1
2502,66,DOM,1990,5699.7099609375,1
2503,66,DOM,1991,5405.5634765625,1
2504,66,DOM,1992,5672.87255859375,1
2505,66,DOM,1993,5222.3818359375,1
2506,66,DOM,1994,5579.91259765625,1
2507,66,DOM,1995,5918.60205078125,1
2508,66,DOM,1996,6324.3486328125,1
2509,66,DOM,1997,6580.24560546875,1
2510,66,DOM,1998,6703.55224609375,1
2511,66,DOM,1999,7496.06689453125,1
2512,66,DOM,2000,10163.767578125,1
2513,66,DOM,2001,9733.2109375,1
2514,66,DOM,2002,10130.9951171875,1
2515,66,DOM,2003,9164.109375,1
2516,66,DOM,2004,8423.50390625,1
2517,66,DOM,2005,9111.0966796875,1
2518,66,DOM,2006,8980.544921875,1
2519,66,DOM,2007,9115.916015625,1
2520,66,DOM,2008,8946.775390625,1
2521,66,DOM,2009,8730.5107421875,1
2522,66,DOM,2010,9056.0634765625,1
2523,66,DOM,2011,8804.2421875,1
2524,66,DOM,2012,9656.4931640625,1
2525,66,DOM,2013,9099.6650390625,1
2526,66,DOM,2014,8636.177734375,1
2527,66,DOM,2015,9467.603515625,1
2528,66,DOM,2016,9957.9482421875,1
2529,66,DOM,2017,9713.7412109375,1
2530,66,DOM,2018,10624.302734375,1
2531,66,DOM,2019,11434.634765625,1
2532,70,ECU,1965,1650.8316650390625,1
2533,70,ECU,1966,1687.6788330078125,1
2534,70,ECU,1967,1773.3123779296875,1
2535,70,ECU,1968,2033.3790283203125,1
2536,70,ECU,1969,2098.15478515625,1
2537,70,ECU,1970,2434.027587890625,1
2538,70,ECU,1971,2598.0888671875,1
2539,70,ECU,1972,2637.7705078125,1
2540,70,ECU,1973,2744.126708984375,1
2541,70,ECU,1974,3114.35205078125,1
2542,70,ECU,1975,3067.956298828125,1
2543,70,ECU,1976,3286.78564453125,1
2544,70,ECU,1977,3804.782958984375,1
2545,70,ECU,1978,3875.306884765625,1
2546,70,ECU,1979,3930.8515625,1
2547,70,ECU,1980,4858.8388671875,1
2548,70,ECU,1981,5252.123046875,1
2549,70,ECU,1982,5626.13427734375,1
2550,70,ECU,1983,5372.86572265625,1
2551,70,ECU,1984,5831.51025390625,1
2552,70,ECU,1985,6724.86328125,1
2553,70,ECU,1986,6877.15576171875,1
2554,70,ECU,1987,6916.91943359375,1
2555,70,ECU,1988,7797.72021484375,1
2556,70,ECU,1989,7851.13720703125,1
2557,70,ECU,1990,7915.41845703125,1
2558,70,ECU,1991,8540.3583984375,1
2559,70,ECU,1992,8303.314453125,1
2560,70,ECU,1993,8414.1552734375,1
2561,70,ECU,1994,8950.994140625,1
2562,70,ECU,1995,8277.302734375,1
2563,70,ECU,1996,9220.87890625,1
2564,70,ECU,1997,10059.1279296875,1
2565,70,ECU,1998,9906.5087890625,1
2566,70,ECU,1999,8859.4873046875,1
2567,70,ECU,2000,8211.3251953125,1
2568,70,ECU,2001,8167.69189453125,1
2569,70,ECU,2002,7920.99853515625,1
2570,70,ECU,2003,7973.8212890625,1
2571,70,ECU,2004,8388.6923828125,1
2572,70,ECU,2005,8731.82421875,1
2573,70,ECU,2006,9081.8857421875,1
2574,70,ECU,2007,9390.552734375,1
2575,70,ECU,2008,9857.43359375,1
2576,70,ECU,2009,9462.6513671875,1
2577,70,ECU,2010,10338.6220703125,1
2578,70,ECU,2011,10800.6787109375,1
2579,70,ECU,2012,11240.2939453125,1
2580,70,ECU,2013,11428.2646484375,1
2581,70,ECU,2014,11820.7841796875,1
2582,70,ECU,2015,11599.1787109375,1
2583,70,ECU,2016,11363.927734375,1
2584,70,ECU,2017,11591.439453125,1
2585,70,ECU,2018,12051.5107421875,1
2586,70,ECU,2019,12162.4833984375,1
2587,70,ECU,2020,10335.3173828125,1
2588,70,ECU,2021,11836.1533203125,1
2589,71,EGY,1965,3012.35302734375,1
2590,71,EGY,1966,3088.033447265625,1
2591,71,EGY,1967,2576.22607421875,1
2592,71,EGY,1968,2710.236083984375,1
2593,71,EGY,1969,2177.1025390625,1
2594,71,EGY,1970,2649.128662109375,1
2595,71,EGY,1971,2661.71923828125,1
2596,71,EGY,1972,2888.7060546875,1
2597,71,EGY,1973,2671.59765625,1
2598,71,EGY,1974,2971.170166015625,1
2599,71,EGY,1975,3224.151123046875,1
2600,71,EGY,1976,3770.008544921875,1
2601,71,EGY,1977,3998.836669921875,1
2602,71,EGY,1978,4127.21484375,1
2603,71,EGY,1979,4402.48486328125,1
2604,71,EGY,1980,4887.25,1
2605,71,EGY,1981,5430.0615234375,1
2606,71,EGY,1982,5906.9560546875,1
2607,71,EGY,1983,6223.47802734375,1
2608,71,EGY,1984,6610.82568359375,1
2609,71,EGY,1985,6675.96337890625,1
2610,71,EGY,1986,6646.26220703125,1
2611,71,EGY,1987,6859.36865234375,1
2612,71,EGY,1988,6776.81494140625,1
2613,71,EGY,1989,6962.5283203125,1
2614,71,EGY,1990,6971.1787109375,1
2615,71,EGY,1991,6903.53955078125,1
2616,71,EGY,1992,6692.47265625,1
2617,71,EGY,1993,6561.5986328125,1
2618,71,EGY,1994,6763.5986328125,1
2619,71,EGY,1995,7023.7822265625,1
2620,71,EGY,1996,7252.59375,1
2621,71,EGY,1997,7404.58642578125,1
2622,71,EGY,1998,7557.482421875,1
2623,71,EGY,1999,7952.0712890625,1
2624,71,EGY,2000,8259.7783203125,1
2625,71,EGY,2001,8457.466796875,1
2626,71,EGY,2002,8536.6640625,1
2627,71,EGY,2003,8870.3310546875,1
2628,71,EGY,2004,9195.5615234375,1
2629,71,EGY,2005,9260.904296875,1
2630,71,EGY,2006,9582.53125,1
2631,71,EGY,2007,10028.8642578125,1
2632,71,EGY,2008,10445.4931640625,1
2633,71,EGY,2009,10620.244140625,1
2634,71,EGY,2010,10815.591796875,1
2635,71,EGY,2011,11097.6875,1
2636,71,EGY,2012,11284.3115234375,1
2637,71,EGY,2013,10951.2802734375,1
2638,71,EGY,2014,10571.083984375,1
2639,71,EGY,2015,10511.6142578125,1
2640,71,EGY,2016,10858.8095703125,1
2641,71,EGY,2017,11052.1953125,1
2642,71,EGY,2018,10839.4580078125,1
2643,71,EGY,2019,10436.3896484375,1
2644,71,EGY,2020,9612.5888671875,1
2645,71,EGY,2021,10108.5712890625,1
2646,72,SLV,1980,2884.733642578125,1
2647,72,SLV,1981,2577.2763671875,1
2648,72,SLV,1982,2617.057373046875,1
2649,72,SLV,1983,2595.526611328125,1
2650,72,SLV,1984,2704.62158203125,1
2651,72,SLV,1985,2715.672119140625,1
2652,72,SLV,1986,2817.529541015625,1
2653,72,SLV,1987,2710.333251953125,1
2654,72,SLV,1988,2918.663818359375,1
2655,72,SLV,1989,2914.9853515625,1
2656,72,SLV,1990,2982.454833984375,1
2657,72,SLV,1991,2907.948974609375,1
2658,72,SLV,1992,3245.91357421875,1
2659,72,SLV,1993,3318.1328125,1
2660,72,SLV,1994,3585.93505859375,1
2661,72,SLV,1995,4412.56884765625,1
2662,72,SLV,1996,4464.88232421875,1
2663,72,SLV,1997,4388.2861328125,1
2664,72,SLV,1998,4958.45263671875,1
2665,72,SLV,1999,5195.14208984375,1
2666,72,SLV,2000,4993.71826171875,1
2667,72,SLV,2001,5151.20556640625,1
2668,72,SLV,2002,5245.1669921875,1
2669,72,SLV,2003,5566.48486328125,1
2670,72,SLV,2004,5524.1064453125,1
2671,72,SLV,2005,5688.3740234375,1
2672,72,SLV,2006,5985.2919921875,1
2673,72,SLV,2007,6213.65087890625,1
2674,72,SLV,2008,6072.37109375,1
2675,72,SLV,2009,5829.51953125,1
2676,72,SLV,2010,6014.14892578125,1
2677,72,SLV,2011,5987.71728515625,1
2678,72,SLV,2012,6006.41357421875,1
2679,72,SLV,2013,5837.13134765625,1
2680,72,SLV,2014,5933.6748046875,1
2681,72,SLV,2015,6109.7080078125,1
2682,72,SLV,2016,6128.8916015625,1
2683,72,SLV,2017,6047.28662109375,1
2684,72,SLV,2018,6487.490234375,1
2685,72,SLV,2019,7069.9658203125,1
2686,73,GNQ,1980,999.3779296875,1
2687,73,GNQ,1981,942.4208984375,1
2688,73,GNQ,1982,1088.763916015625,1
2689,73,GNQ,1983,1005.6270751953124,1
2690,73,GNQ,1984,937.1857299804688,1
2691,73,GNQ,1985,1052.6494140625,1
2692,73,GNQ,1986,839.7798461914062,1
2693,73,GNQ,1987,840.1986694335938,1
2694,73,GNQ,1988,816.6503295898438,1
2695,73,GNQ,1989,1251.0848388671875,1
2696,73,GNQ,1990,1213.5330810546875,1
2697,73,GNQ,1991,1175.2928466796875,1
2698,73,GNQ,1992,1140.2740478515625,1
2699,73,GNQ,1993,1099.445068359375,1
2700,73,GNQ,1994,1061.6763916015625,1
2701,73,GNQ,1995,1023.8477172851562,1
2702,73,GNQ,1996,988.6867065429688,1
2703,73,GNQ,1997,1069.7769775390625,1
2704,73,GNQ,1998,1415.591796875,1
2705,73,GNQ,1999,1359.0244140625,1
2706,73,GNQ,2000,5368.9560546875,1
2707,73,GNQ,2001,2931.58984375,1
2708,73,GNQ,2002,42920.09375,1
2709,73,GNQ,2003,44588.2578125,1
2710,73,GNQ,2004,8671.896484375,1
2711,73,GNQ,2005,30175.34765625,1
2712,73,GNQ,2006,35222.390625,1
2713,73,GNQ,2007,37196.78125,1
2714,73,GNQ,2008,35173.95703125,1
2715,73,GNQ,2009,35583.96875,1
2716,73,GNQ,2010,32654.828125,1
2717,73,GNQ,2011,33569.421875,1
2718,73,GNQ,2012,31241.9921875,1
2719,73,GNQ,2013,30879.6796875,1
2720,73,GNQ,2014,27880.287109375,1
2721,73,GNQ,2015,24132.994140625,1
2722,73,GNQ,2016,22921.7109375,1
2723,73,GNQ,2017,21689.921875,1
2724,73,GNQ,2018,18969.791015625,1
2725,73,GNQ,2019,16879.8984375,1
2726,74,ERI,1994,1750.6661376953125,1
2727,74,ERI,1995,2018.4658203125,1
2728,74,ERI,1996,2070.37548828125,1
2729,74,ERI,1997,2094.29541015625,1
2730,74,ERI,1998,2212.650146484375,1
2731,74,ERI,1999,2264.8310546875,1
2732,74,ERI,2000,1133.8443603515625,1
2733,74,ERI,2001,1199.0509033203125,1
2734,74,ERI,2002,1046.431396484375,1
2735,74,ERI,2003,1196.4036865234375,1
2736,74,ERI,2004,1245.9927978515625,1
2737,74,ERI,2005,1199.656494140625,1
2738,74,ERI,2006,799.2254638671875,1
2739,74,ERI,2007,799.2614135742188,1
2740,74,ERI,2008,558.7552490234375,1
2741,74,ERI,2009,662.7632446289062,1
2742,74,ERI,2010,650.2000732421875,1
2743,74,ERI,2011,653.1632690429688,1
2744,74,ERI,2012,686.4305419921875,1
2745,74,ERI,2013,693.2745361328125,1
2746,74,ERI,2014,717.4508666992188,1
2747,74,ERI,2015,704.7962036132812,1
2748,74,ERI,2016,710.2438354492188,1
2749,74,ERI,2017,778.602294921875,1
2750,74,ERI,2018,881.9940795898438,1
2751,74,ERI,2019,945.1412353515624,1
2752,75,EST,1985,77806.2421875,1
2753,75,EST,1986,76744.9453125,1
2754,75,EST,1987,77143.921875,1
2755,75,EST,1988,75203.2109375,1
2756,75,EST,1989,77215.0390625,1
2757,75,EST,1990,81501.890625,1
2758,75,EST,1991,75397.609375,1
2759,75,EST,1992,53516.171875,1
2760,75,EST,1993,45419.4921875,1
2761,75,EST,1994,47038.140625,1
2762,75,EST,1995,43380.7421875,1
2763,75,EST,1996,46561.7734375,1
2764,75,EST,1997,46129.37109375,1
2765,75,EST,1998,41476.96484375,1
2766,75,EST,1999,38277.8125,1
2767,75,EST,2000,39562.8984375,1
2768,75,EST,2001,41535.44921875,1
2769,75,EST,2002,41661.609375,1
2770,75,EST,2003,45760.43359375,1
2771,75,EST,2004,47009.63671875,1
2772,75,EST,2005,47554.7578125,1
2773,75,EST,2006,47194.24609375,1
2774,75,EST,2007,54865.3984375,1
2775,75,EST,2008,50634.7734375,1
2776,75,EST,2009,43945.4765625,1
2777,75,EST,2010,54912.17578125,1
2778,75,EST,2011,54954.68359375,1
2779,75,EST,2012,55535.6796875,1
2780,75,EST,2013,58653.87890625,1
2781,75,EST,2014,56202.734375,1
2782,75,EST,2015,52014.26171875,1
2783,75,EST,2016,53594.15625,1
2784,75,EST,2017,59314.9375,1
2785,75,EST,2018,58694.48046875,1
2786,75,EST,2019,47190.81640625,1
2787,75,EST,2020,44261.19921875,1
2788,75,EST,2021,49713.015625,1
2789,76,SWZ,1980,4742.78271484375,1
2790,76,SWZ,1981,4460.40869140625,1
2791,76,SWZ,1982,3798.77099609375,1
2792,76,SWZ,1983,3206.549072265625,1
2793,76,SWZ,1984,3624.293701171875,1
2794,76,SWZ,1985,4401.0224609375,1
2795,76,SWZ,1986,4086.71826171875,1
2796,76,SWZ,1987,4376.17626953125,1
2797,76,SWZ,1988,4279.501953125,1
2798,76,SWZ,1989,4452.00244140625,1
2799,76,SWZ,1990,4193.376953125,1
2800,76,SWZ,1991,4173.73583984375,1
2801,76,SWZ,1992,3984.491943359375,1
2802,76,SWZ,1993,3878.115966796875,1
2803,76,SWZ,1994,4911.39404296875,1
2804,76,SWZ,1995,4709.345703125,1
2805,76,SWZ,1996,4413.87841796875,1
2806,76,SWZ,1997,4452.314453125,1
2807,76,SWZ,1998,5418.47265625,1
2808,76,SWZ,1999,5443.92041015625,1
2809,76,SWZ,2000,6235.61474609375,1
2810,76,SWZ,2001,6238.349609375,1
2811,76,SWZ,2002,6393.06201171875,1
2812,76,SWZ,2003,5858.31103515625,1
2813,76,SWZ,2004,5672.8134765625,1
2814,76,SWZ,2005,5853.3212890625,1
2815,76,SWZ,2006,5746.08837890625,1
2816,76,SWZ,2007,6004.11328125,1
2817,76,SWZ,2008,5940.63720703125,1
2818,76,SWZ,2009,5711.01953125,1
2819,76,SWZ,2010,5413.2666015625,1
2820,76,SWZ,2011,5392.42333984375,1
2821,76,SWZ,2012,5414.6904296875,1
2822,76,SWZ,2013,5027.9462890625,1
2823,76,SWZ,2014,5329.7705078125,1
2824,76,SWZ,2015,5355.0869140625,1
2825,76,SWZ,2016,5453.7138671875,1
2826,76,SWZ,2017,5531.50048828125,1
2827,76,SWZ,2018,5919.64306640625,1
2828,76,SWZ,2019,5678.396484375,1
2829,77,ETH,1980,251.3217620849609,1
2830,77,ETH,1981,247.59332275390625,1
2831,77,ETH,1982,263.40069580078125,1
2832,77,ETH,1983,291.939697265625,1
2833,77,ETH,1984,287.74005126953125,1
2834,77,ETH,1985,328.2630920410156,1
2835,77,ETH,1986,311.6708068847656,1
2836,77,ETH,1987,339.1913452148437,1
2837,77,ETH,1988,322.2948608398437,1
2838,77,ETH,1989,327.8079528808594,1
2839,77,ETH,1990,323.1797180175781,1
2840,77,ETH,1991,270.4696960449219,1
2841,77,ETH,1992,351.0182800292969,1
2842,77,ETH,1993,324.0567321777344,1
2843,77,ETH,1994,234.44737243652344,1
2844,77,ETH,1995,243.2919769287109,1
2845,77,ETH,1996,197.90663146972656,1
2846,77,ETH,1997,193.4670867919922,1
2847,77,ETH,1998,244.33837890625,1
2848,77,ETH,1999,281.5106506347656,1
2849,77,ETH,2000,291.5008850097656,1
2850,77,ETH,2001,308.3871459960937,1
2851,77,ETH,2002,307.88018798828125,1
2852,77,ETH,2003,323.63623046875,1
2853,77,ETH,2004,336.3996887207031,1
2854,77,ETH,2005,375.63677978515625,1
2855,77,ETH,2006,400.9606323242188,1
2856,77,ETH,2007,431.8143310546875,1
2857,77,ETH,2008,439.8329162597656,1
2858,77,ETH,2009,442.3999938964844,1
2859,77,ETH,2010,476.7994079589844,1
2860,77,ETH,2011,523.8180541992188,1
2861,77,ETH,2012,567.2255249023438,1
2862,77,ETH,2013,643.8988037109375,1
2863,77,ETH,2014,709.3815307617188,1
2864,77,ETH,2015,727.0894165039062,1
2865,77,ETH,2016,820.4058227539062,1
2866,77,ETH,2017,808.5382080078125,1
2867,77,ETH,2018,826.1701049804688,1
2868,77,ETH,2019,943.6289672851562,1
2869,80,Sin Informacion,1965,30278.763671875,1
2870,80,Sin Informacion,1966,31296.11328125,1
2871,80,Sin Informacion,1967,32231.26171875,1
2872,80,Sin Informacion,1968,33788.91796875,1
2873,80,Sin Informacion,1969,35652.94140625,1
2874,80,Sin Informacion,1970,37566.3359375,1
2875,80,Sin Informacion,1971,38614.62109375,1
2876,80,Sin Informacion,1972,40242.703125,1
2877,80,Sin Informacion,1973,42179.1484375,1
2878,80,Sin Informacion,1974,42400.72265625,1
2879,80,Sin Informacion,1975,42651.61328125,1
2880,80,Sin Informacion,1976,44507.33984375,1
2881,80,Sin Informacion,1977,45494.2578125,1
2882,80,Sin Informacion,1978,47086.45703125,1
2883,80,Sin Informacion,1979,48476.6015625,1
2884,80,Sin Informacion,1980,47930.5546875,1
2885,80,Sin Informacion,1981,47400.7109375,1
2886,80,Sin Informacion,1982,47135.88671875,1
2887,80,Sin Informacion,1983,47616.7265625,1
2888,80,Sin Informacion,1984,48896.578125,1
2889,80,Sin Informacion,1985,47166.1796875,1
2890,80,Sin Informacion,1986,47806.625,1
2891,80,Sin Informacion,1987,48683.2265625,1
2892,80,Sin Informacion,1988,49057.35546875,1
2893,80,Sin Informacion,1989,48783.70703125,1
2894,80,Sin Informacion,1990,48696.15234375,1
2895,80,Sin Informacion,1991,47934.57421875,1
2896,80,Sin Informacion,1992,46066.8671875,1
2897,80,Sin Informacion,1993,44379.37890625,1
2898,80,Sin Informacion,1994,42529.08203125,1
2899,80,Sin Informacion,1995,42406.3125,1
2900,80,Sin Informacion,1996,42717.703125,1
2901,80,Sin Informacion,1997,42043.72265625,1
2902,80,Sin Informacion,1998,42303.0625,1
2903,80,Sin Informacion,1999,42269.7578125,1
2904,80,Sin Informacion,2000,42772.67578125,1
2905,80,Sin Informacion,2001,43381.32421875,1
2906,80,Sin Informacion,2002,43081.5390625,1
2907,80,Sin Informacion,2003,43771.41015625,1
2908,80,Sin Informacion,2004,44263.91796875,1
2909,80,Sin Informacion,2005,44336.7421875,1
2910,80,Sin Informacion,2006,44888.89453125,1
2911,80,Sin Informacion,2007,44448.33203125,1
2912,80,Sin Informacion,2008,44233.5078125,1
2913,80,Sin Informacion,2009,41548.08203125,1
2914,80,Sin Informacion,2010,43022.02734375,1
2915,80,Sin Informacion,2011,42415.71875,1
2916,80,Sin Informacion,2012,42187.3828125,1
2917,80,Sin Informacion,2013,41645.75390625,1
2918,80,Sin Informacion,2014,40318.921875,1
2919,80,Sin Informacion,2015,40129.89453125,1
2920,80,Sin Informacion,2016,40613.09375,1
2921,80,Sin Informacion,2017,40730.0,1
2922,80,Sin Informacion,2018,41259.828125,1
2923,80,Sin Informacion,2019,40577.6953125,1
2924,80,Sin Informacion,2020,37985.2734375,1
2925,80,Sin Informacion,2021,40040.55859375,1
2926,83,Sin Informacion,1965,25307.732421875,1
2927,83,Sin Informacion,1966,25975.611328125,1
2928,83,Sin Informacion,1967,26686.24609375,1
2929,83,Sin Informacion,1968,28392.3359375,1
2930,83,Sin Informacion,1969,30540.318359375,1
2931,83,Sin Informacion,1970,32567.013671875,1
2932,83,Sin Informacion,1971,33384.22265625,1
2933,83,Sin Informacion,1972,34971.37890625,1
2934,83,Sin Informacion,1973,36732.38671875,1
2935,83,Sin Informacion,1974,36151.75390625,1
2936,83,Sin Informacion,1975,35757.76171875,1
2937,83,Sin Informacion,1976,37796.0859375,1
2938,83,Sin Informacion,1977,38166.7578125,1
2939,83,Sin Informacion,1978,39537.80859375,1
2940,83,Sin Informacion,1979,40793.265625,1
2941,83,Sin Informacion,1980,39943.2265625,1
2942,83,Sin Informacion,1981,38658.171875,1
2943,83,Sin Informacion,1982,37627.734375,1
2944,83,Sin Informacion,1983,37691.05078125,1
2945,83,Sin Informacion,1984,38728.9765625,1
2946,83,Sin Informacion,1985,40603.0390625,1
2947,83,Sin Informacion,1986,41070.640625,1
2948,83,Sin Informacion,1987,41802.01953125,1
2949,83,Sin Informacion,1988,42028.6328125,1
2950,83,Sin Informacion,1989,42008.59375,1
2951,83,Sin Informacion,1990,41689.16015625,1
2952,83,Sin Informacion,1991,41383.17578125,1
2953,83,Sin Informacion,1992,40473.1015625,1
2954,83,Sin Informacion,1993,40057.1875,1
2955,83,Sin Informacion,1994,39811.56640625,1
2956,83,Sin Informacion,1995,40722.1640625,1
2957,83,Sin Informacion,1996,41923.55859375,1
2958,83,Sin Informacion,1997,41739.90234375,1
2959,83,Sin Informacion,1998,42150.37109375,1
2960,83,Sin Informacion,1999,41917.06640625,1
2961,83,Sin Informacion,2000,42164.1171875,1
2962,83,Sin Informacion,2001,42896.9375,1
2963,83,Sin Informacion,2002,42474.765625,1
2964,83,Sin Informacion,2003,43135.53125,1
2965,83,Sin Informacion,2004,43573.11328125,1
2966,83,Sin Informacion,2005,43450.2421875,1
2967,83,Sin Informacion,2006,43648.61328125,1
2968,83,Sin Informacion,2007,43006.8203125,1
2969,83,Sin Informacion,2008,42740.39453125,1
2970,83,Sin Informacion,2009,40132.6640625,1
2971,83,Sin Informacion,2010,41600.35546875,1
2972,83,Sin Informacion,2011,40303.32421875,1
2973,83,Sin Informacion,2012,39803.56640625,1
2974,83,Sin Informacion,2013,39443.03515625,1
2975,83,Sin Informacion,2014,38003.09375,1
2976,83,Sin Informacion,2015,38440.14453125,1
2977,83,Sin Informacion,2016,38817.51953125,1
2978,83,Sin Informacion,2017,39135.203125,1
2979,83,Sin Informacion,2018,39221.29296875,1
2980,83,Sin Informacion,2019,38560.12109375,1
2981,83,Sin Informacion,2020,35601.7890625,1
2982,83,Sin Informacion,2021,37497.4296875,1
2983,85,FRO,1980,3442.090087890625,1
2984,85,FRO,1981,3433.05126953125,1
2985,85,FRO,1982,3404.107666015625,1
2986,85,FRO,1983,3396.18603515625,1
2987,85,FRO,1984,3339.424072265625,1
2988,85,FRO,1985,51547.93359375,1
2989,85,FRO,1986,48706.8203125,1
2990,85,FRO,1987,49858.09765625,1
2991,85,FRO,1988,51898.19140625,1
2992,85,FRO,1989,56576.484375,1
2993,85,FRO,1990,61624.2734375,1
2994,85,FRO,1991,57057.3671875,1
2995,85,FRO,1992,57969.53125,1
2996,85,FRO,1993,57187.30078125,1
2997,85,FRO,1994,59228.64453125,1
2998,85,FRO,1995,63734.8125,1
2999,85,FRO,1996,63715.03515625,1
3000,85,FRO,1997,63625.34375,1
3001,85,FRO,1998,63291.00390625,1
3002,85,FRO,1999,62395.90234375,1
3003,85,FRO,2000,68710.9453125,1
3004,85,FRO,2001,75235.6953125,1
3005,85,FRO,2002,73282.4375,1
3006,85,FRO,2003,72703.390625,1
3007,85,FRO,2004,74428.0078125,1
3008,85,FRO,2005,72730.09375,1
3009,85,FRO,2006,71945.328125,1
3010,85,FRO,2007,74925.671875,1
3011,85,FRO,2008,69326.9765625,1
3012,85,FRO,2009,64350.46875,1
3013,85,FRO,2010,66821.2421875,1
3014,85,FRO,2011,63862.5703125,1
3015,85,FRO,2012,65176.60546875,1
3016,85,FRO,2013,70885.78125,1
3017,85,FRO,2014,66455.2578125,1
3018,85,FRO,2015,70967.71875,1
3019,85,FRO,2016,70512.90625,1
3020,85,FRO,2017,79097.578125,1
3021,85,FRO,2018,80949.9375,1
3022,85,FRO,2019,80176.8828125,1
3023,86,FLK,1980,27984.37109375,1
3024,86,FLK,1981,27953.166015625,1
3025,86,FLK,1982,28028.919921875,1
3026,86,FLK,1983,28135.66796875,1
3027,86,FLK,1984,28289.7109375,1
3028,86,FLK,1985,35112.27734375,1
3029,86,FLK,1986,26986.94921875,1
3030,86,FLK,1987,26798.9375,1
3031,86,FLK,1988,46165.29296875,1
3032,86,FLK,1989,64738.26171875,1
3033,86,FLK,1990,31469.98828125,1
3034,86,FLK,1991,30233.17578125,1
3035,86,FLK,1992,28806.494140625,1
3036,86,FLK,1993,27461.69140625,1
3037,86,FLK,1994,26136.986328125,1
3038,86,FLK,1995,49828.53125,1
3039,86,FLK,1996,29049.828125,1
3040,86,FLK,1997,51138.87109375,1
3041,86,FLK,1998,27140.01953125,1
3042,86,FLK,1999,26547.373046875,1
3043,86,FLK,2000,40000.59375,1
3044,86,FLK,2001,43889.55078125,1
3045,86,FLK,2002,47996.0546875,1
3046,86,FLK,2003,52264.80859375,1
3047,86,FLK,2004,56616.35546875,1
3048,86,FLK,2005,56615.9296875,1
3049,86,FLK,2006,65556.734375,1
3050,86,FLK,2007,65824.3515625,1
3051,86,FLK,2008,67408.09375,1
3052,86,FLK,2009,67643.078125,1
3053,86,FLK,2010,65324.58203125,1
3054,86,FLK,2011,65413.0859375,1
3055,86,FLK,2012,68564.4296875,1
3056,86,FLK,2013,69319.25,1
3057,86,FLK,2014,69445.6640625,1
3058,86,FLK,2015,70130.546875,1
