Id_electricity-prod-source-stacked,Id_Entity,Code,Year,ElectricityFromCoal(TWh),ElectricityFromGas(TWh),ElectricityFromHydro(TWh),OtherRenewablesIncludingBioenergy(TWh),ElectricityFromSolar(TWh),ElectricityFromOil(TWh),ElectricityFromWind(TWh),Electricity from nuclear (TWh)
1914,62,CZE,2013,41.119998931884766,2.039999961853028,2.8564000129699707,3.995469093322754,2.070199966430664,2.7300000190734863,0.478300005197525,30.74530029296875
1915,62,CZE,2014,40.72999954223633,1.8200000524520876,1.909199953079224,4.661073207855225,2.122900009155273,2.9600000381469727,0.476500004529953,30.324899673461918
1916,62,CZE,2015,41.13999938964844,2.2799999713897705,1.794800043106079,4.791685104370117,2.263799905776977,2.8499999046325684,0.5726000070571899,26.84079933166504
1917,62,CZE,2016,41.970001220703125,3.7300000190734863,2.000499963760376,4.766550064086914,2.13100004196167,2.819999933242798,0.4970000088214874,24.10420036315918
1918,62,CZE,2017,41.44000244140625,3.700000047683716,1.869500041007996,4.964567184448242,2.193367958068848,2.6700000762939453,0.5910379886627197,28.339599609375
1919,62,CZE,2018,41.20000076293945,3.7699999809265137,1.627400040626526,4.826179027557373,2.339677095413208,2.539999961853028,0.6093299984931946,29.921300888061523
1920,62,CZE,2019,37.32999801635742,5.809999942779541,2.007999897003174,5.030600070953369,2.285900115966797,2.299999952316284,0.699999988079071,30.24620056152344
1921,62,CZE,2020,31.729999542236328,5.880000114440918,2.1422998905181885,5.091700077056885,2.233099937438965,2.9200000762939453,0.6991000175476074,30.04330062866211
1922,62,CZE,2021,34.01000213623047,6.559999942779541,2.408188343048096,5.255897045135498,2.1506805419921875,2.0299999713897705,0.6015169024467468,30.73118019104004
1923,62,CZE,1965,0.0,0.0,2.231796979904175,0.0,0.0,0.0,0.0,0.0
1924,62,CZE,1966,0.0,0.0,2.1036343574523926,0.0,0.0,0.0,0.0,0.0
1925,62,CZE,1967,0.0,0.0,1.8959225416183472,0.0,0.0,0.0,0.0,0.0
1926,62,CZE,1968,0.0,0.0,1.467240810394287,0.0,0.0,0.0,0.0,0.0
1927,62,CZE,1969,0.0,0.0,1.197657346725464,0.0,0.0,0.0,0.0,0.0
1928,62,CZE,1970,0.0,0.0,1.7103078365325928,0.0,0.0,0.0,0.0,0.0
1929,62,CZE,1971,0.0,0.0,1.2079999446868896,0.0,0.0,0.0,0.0,0.0
1930,62,CZE,1972,0.0,0.0,1.2640000581741333,0.0,0.0,0.0,0.0,0.0
1931,62,CZE,1973,0.0,0.0,1.0809999704360962,0.0,0.0,0.0,0.0,0.0
1932,62,CZE,1974,0.0,0.0,1.819000005722046,0.0,0.0,0.0,0.0,0.0
1933,62,CZE,1975,0.0,0.0,1.8140000104904173,0.0,0.0,0.0,0.0,0.0
1934,62,CZE,1976,0.0,0.0,1.4459999799728394,0.0,0.0,0.0,0.0,0.0
1935,62,CZE,1977,0.0,0.0,1.9670000076293943,0.0,0.0,0.0,0.0,0.0
1936,62,CZE,1978,0.0,0.0,1.830000042915344,0.0,0.0,0.0,0.0,0.0
1937,62,CZE,1979,0.0,0.0,2.2929999828338623,0.0,0.0,0.0,0.0,0.0
1938,62,CZE,1980,0.0,0.0,2.3989999294281006,0.0,0.0,0.0,0.0,0.0
1939,62,CZE,1981,0.0,0.0,2.061000108718872,0.0,0.0,0.0,0.0,0.0
1940,62,CZE,1982,0.0,0.0,1.6699999570846558,0.0,0.0,0.0,0.0,0.0
1941,62,CZE,1983,0.0,0.0,1.6549999713897705,0.0,0.0,0.0,0.0,0.2000000029802322
1942,62,CZE,1984,0.0,0.0,1.2979999780654907,0.0,0.0,0.0,0.0,1.2389999628067017
1943,62,CZE,1985,0.0,0.0,1.6710000038146973,0.0,0.0,0.0,0.0,2.3970000743865967
1944,62,CZE,1986,0.0,0.0,1.8760000467300413,0.0,0.0,0.0,0.0,6.14900016784668
1945,62,CZE,1987,0.0,0.0,2.4649999141693115,0.0,0.0,0.0,0.0,10.701000213623049
1946,62,CZE,1988,0.0,0.0,2.0989999771118164,0.0,0.0,0.0,0.0,11.815999984741213
1947,62,CZE,1989,0.0,0.0,1.6430000066757202,0.0,0.0,0.0,0.0,12.41800022125244
1948,55,COD,2000,0.0,0.0,5.940000057220459,0.0,0.0,0.0,0.0,0.0
1949,55,COD,2001,0.0,0.0,5.909999847412109,0.0,0.0,0.0,0.0,0.0
1950,55,COD,2002,0.0,0.0,6.050000190734863,0.0,0.0,0.0099999997764825,0.0,0.0
1951,55,COD,2003,0.0,0.0,6.099999904632568,0.0,0.0,0.0099999997764825,0.0,0.0
1952,55,COD,2004,0.0,0.0,7.010000228881836,0.0,0.0,0.0099999997764825,0.0,0.0
1953,55,COD,2005,0.0,0.0,7.320000171661377,0.0,0.0,0.0099999997764825,0.0,0.0
1954,55,COD,2006,0.0,0.0,7.449999809265137,0.0,0.0,0.0199999995529651,0.0,0.0
1955,55,COD,2007,0.0,0.0,7.739999771118164,0.0,0.0,0.0299999993294477,0.0,0.0
1956,55,COD,2008,0.0,0.0,7.409999847412109,0.0,0.0,0.0399999991059303,0.0,0.0
1957,55,COD,2009,0.0,0.0,7.71999979019165,0.0,0.0,0.0299999993294477,0.0,0.0
1958,55,COD,2010,0.0,0.0,7.739999771118164,0.0,0.0,0.0799999982118606,0.0,0.0
1959,55,COD,2011,0.0,0.0,7.730000019073486,0.0,0.0,0.0799999982118606,0.0,0.0
1960,55,COD,2012,0.0,0.0,7.510000228881836,0.0,0.0,0.0299999993294477,0.0,0.0
1961,55,COD,2013,0.0,0.0,8.149999618530273,0.0,0.0,0.0299999993294477,0.0,0.0
1962,55,COD,2014,0.0,0.0,8.729999542236328,0.0,0.0,0.0299999993294477,0.0,0.0
1963,55,COD,2015,0.0,0.0,8.829999923706055,0.0,0.0,0.0299999993294477,0.0,0.0
1964,55,COD,2016,0.0,0.0,9.010000228881836,0.0,0.0,0.0299999993294477,0.0,0.0
1965,55,COD,2017,0.0,0.0,9.390000343322754,0.0,0.0099999997764825,0.0199999995529651,0.0,0.0
1966,55,COD,2018,0.0,0.0,10.43000030517578,0.0,0.0099999997764825,0.0299999993294477,0.0,0.0
1967,55,COD,2019,0.0,0.0,9.149999618530272,0.0,0.0099999997764825,0.0299999993294477,0.0,0.0
1968,55,COD,2020,0.0,0.0,9.1899995803833,0.0,0.0099999997764825,0.0299999993294477,0.0,0.0
1969,63,DNK,1990,23.559999465942383,0.6899999976158142,0.0280000008642673,0.209999993443489,0.0,0.8999999761581421,0.6103000044822693,0.0
1970,63,DNK,1991,33.439998626708984,0.8299999833106995,0.025399999693036,0.3549999892711639,0.0,1.2100000381469729,0.7401000261306763,0.0
1971,63,DNK,1992,26.959999084472656,1.0800000429153442,0.0276999995112419,0.5210000276565552,0.0,1.350000023841858,0.9154000282287598,0.0
1972,63,DNK,1993,29.32999992370605,1.590000033378601,0.0274999998509883,0.7279999852180481,0.0,1.4500000476837158,1.0341999530792236,0.0
1973,63,DNK,1994,33.290000915527344,2.2799999713897705,0.032600000500679,0.5733997225761414,0.0,3.2699999809265137,1.1369999647140503,0.0
1974,63,DNK,1995,27.36000061035156,3.630000114440918,0.0303000006824731,0.6468404531478882,0.0,3.890000104904175,1.177299976348877,0.0
1975,63,DNK,1996,39.66999816894531,5.679999828338623,0.0193000007420778,0.8321831822395325,0.0001611110055819,6.130000114440918,1.2268999814987185,0.0
1976,63,DNK,1997,28.76000022888184,6.78000020980835,0.019200000911951,0.975667417049408,0.000319443992339,5.809999942779541,1.9342000484466555,0.0
1977,63,DNK,1998,23.649999618530277,8.130000114440918,0.0273000001907348,1.0781569480895996,0.0003999999898951,5.369999885559082,2.8199000358581543,0.0
1978,63,DNK,1999,20.07999992370605,9.0600004196167,0.0305000003427267,1.318908929824829,0.0008805560064502,5.369999885559082,3.0290000438690186,0.0
1979,63,DNK,2000,16.670000076293945,8.770000457763672,0.0302000008523464,1.2996056079864502,0.0012000000569969,4.989999771118164,4.241199970245361,0.0
1980,63,DNK,2001,17.81999969482422,9.270000457763672,0.0275999996811151,1.511559247970581,0.0012000000569969,4.78000020980835,4.306019306182861,0.0
1981,63,DNK,2002,18.26000022888184,9.59000015258789,0.0318000018596649,1.8791215419769287,0.0012805559672415,4.639999866485596,4.876938819885254,0.0
1982,63,DNK,2003,25.309999465942383,9.760000228881836,0.0211999993771314,2.493351459503174,0.001519444049336,3.0199999809265137,5.560783386230469,0.0
1983,63,DNK,2004,18.670000076293945,9.9399995803833,0.0264999996870756,2.910754680633545,0.0018388889729976,2.289999961853028,6.58311128616333,0.0
1984,63,DNK,2005,15.460000038146973,8.779999732971191,0.0225000008940696,3.1742494106292725,0.0021611109841614,2.190000057220459,6.613999843597412,0.0
1985,63,DNK,2006,24.56999969482422,9.399999618530272,0.0233999993652105,3.0699493885040283,0.0022138890344649,2.440000057220459,6.1079583168029785,0.0
1986,63,DNK,2007,19.88999938964844,7.039999961853027,0.0282000005245208,3.105063915252685,0.0024944439064711,2.0799999237060547,7.171199798583984,0.0
1987,63,DNK,2008,17.459999084472656,7.079999923706055,0.0258000008761882,3.140571355819702,0.0026222220622003,1.9800000190734863,6.927800178527832,0.0
1988,63,DNK,2009,17.690000534057617,6.670000076293945,0.0188999995589256,3.320257663726806,0.0037499999161809,1.9600000381469729,6.7204999923706055,0.0
1989,63,DNK,2010,17.010000228881836,7.909999847412109,0.0206416677683591,4.593930721282959,0.0061611109413206,1.5199999809265137,7.809422016143799,0.0
1990,63,DNK,2011,13.979999542236328,5.840000152587891,0.016869444400072,4.375024795532227,0.0151305561885237,1.2300000190734863,9.77418327331543,0.0
1991,63,DNK,2012,10.539999961853027,4.190000057220459,0.0174749996513128,4.446005344390869,0.1038611084222793,1.1299999952316284,10.269938468933104,0.0
1992,63,DNK,2013,14.289999961853027,3.4200000762939453,0.0134194437414407,4.313502788543701,0.5175416469573975,1.0700000524520874,11.12327480316162,0.0
1993,63,DNK,2014,11.0600004196167,2.0999999046325684,0.0151027776300907,4.301852703094482,0.5955166816711426,1.0399999618530271,13.078502655029297,0.0
1994,63,DNK,2015,7.110000133514404,1.8200000524520876,0.0180305559188127,4.20062780380249,0.6042611002922058,1.0700000524520874,14.133091926574709,0.0
1995,63,DNK,2016,8.869999885559082,2.259999990463257,0.0192722212523221,4.845242023468018,0.7437805533409119,1.0299999713897705,12.781730651855469,0.0
1996,63,DNK,2017,6.210000038146973,2.0199999809265137,0.0178722217679023,6.248558044433594,0.7514861226081848,1.0,14.779999732971191,0.0
1997,63,DNK,2018,6.570000171661377,2.069999933242798,0.0148611105978488,5.8900909423828125,0.9529730081558228,0.9700000286102296,13.901955604553224,0.0
1998,63,DNK,2019,3.309999942779541,2.0999999046325684,0.0169549994170665,5.949397087097168,0.9632694721221924,1.0299999713897705,16.14983367919922,0.0
1999,63,DNK,2020,3.359999895095825,1.3200000524520874,0.0170639995485544,5.9238600730896,1.1805319786071775,0.9800000190734864,16.33021354675293,0.0
2000,63,DNK,2021,5.340000152587891,2.119999885559082,0.0163087006658315,8.73422622680664,1.2779184579849243,1.2400000095367432,16.031755447387695,0.0
2001,63,DNK,1965,0.0,0.0,0.025000000372529,0.0,0.0,0.0,0.0,0.0
2002,63,DNK,1966,0.0,0.0,0.0260000005364418,0.0,0.0,0.0,0.0,0.0
2003,63,DNK,1967,0.0,0.0,0.025000000372529,0.0,0.0,0.0,0.0,0.0
2004,63,DNK,1968,0.0,0.0,0.0209999997168779,0.0,0.0,0.0,0.0,0.0
2005,63,DNK,1969,0.0,0.0,0.0219999998807907,0.0,0.0,0.0,0.0,0.0
2006,63,DNK,1970,0.0,0.0,0.0240000002086162,0.0,0.0,0.0,0.0,0.0
2007,63,DNK,1971,0.0,0.0,0.0240000002086162,0.0,0.0,0.0,0.0,0.0
2008,63,DNK,1972,0.0,0.0,0.0240000002086162,0.0,0.0,0.0,0.0,0.0
2009,63,DNK,1973,0.0,0.0,0.0240000002086162,0.0,0.0,0.0,0.0,0.0
2010,63,DNK,1974,0.0,0.0,0.0240000002086162,0.0,0.0,0.0,0.0,0.0
2011,63,DNK,1975,0.0,0.0,0.0209999997168779,0.0,0.0,0.0,0.0,0.0
2012,63,DNK,1976,0.0,0.0,0.0189999993890523,0.0,0.0,0.0,0.0,0.0
2013,63,DNK,1977,0.0,0.0,0.0260000005364418,0.0,0.0,0.0,0.0,0.0
2014,63,DNK,1978,0.0,0.0,0.0270000007003545,0.0,0.0,0.0,0.003000000026077,0.0
2015,63,DNK,1979,0.0,0.0,0.0289999991655349,0.0,0.0,0.0,0.006000000052154,0.0
2016,63,DNK,1980,0.0,0.0,0.0340999998152256,0.0,0.0,0.0,0.0104999998584389,0.0
2017,63,DNK,1981,0.0,0.0,0.0355000011622905,0.0,0.0,0.0,0.0104999998584389,0.0
2018,63,DNK,1982,0.0,0.0,0.0303000006824731,0.0,0.0,0.0,0.0185000002384185,0.0
2019,63,DNK,1983,0.0,0.0,0.033500000834465,0.032999999821186,0.0,0.0,0.0271000005304813,0.0
2020,63,DNK,1984,0.0,0.0,0.0302000008523464,0.032999999821186,0.0,0.0,0.0331999994814395,0.0
2021,63,DNK,1985,0.0,0.0,0.0296999998390674,0.0359999984502792,0.0,0.0,0.0513999983668327,0.0
2022,63,DNK,1986,0.0,0.0,0.0285999998450279,0.0509999990463256,0.0,0.0,0.1255999952554702,0.0
2023,63,DNK,1987,0.0,0.0,0.0294000003486871,0.0610000006854534,0.0,0.0,0.1738000065088272,0.0
2024,63,DNK,1988,0.0,0.0,0.0328000001609325,0.0799999982118606,0.0,0.0,0.291700005531311,0.0
2025,63,DNK,1989,0.0,0.0,0.0229000002145767,0.1260000020265579,0.0,0.0,0.4284000098705292,0.0
2026,64,DJI,2000,0.0,0.0,0.0,0.0,0.0,0.1800000071525573,0.0,0.0
2027,64,DJI,2001,0.0,0.0,0.0,0.0,0.0,0.1800000071525573,0.0,0.0
2028,64,DJI,2002,0.0,0.0,0.0,0.0,0.0,0.1899999976158142,0.0,0.0
2029,64,DJI,2003,0.0,0.0,0.0,0.0,0.0,0.1899999976158142,0.0,0.0
2030,64,DJI,2004,0.0,0.0,0.0,0.0,0.0,0.2000000029802322,0.0,0.0
2031,64,DJI,2005,0.0,0.0,0.0,0.0,0.0,0.2399999946355819,0.0,0.0
2032,64,DJI,2006,0.0,0.0,0.0,0.0,0.0,0.2599999904632568,0.0,0.0
2033,64,DJI,2007,0.0,0.0,0.0,0.0,0.0,0.3000000119209289,0.0,0.0
2034,64,DJI,2008,0.0,0.0,0.0,0.0,0.0,0.3199999928474426,0.0,0.0
2035,64,DJI,2009,0.0,0.0,0.0,0.0,0.0,0.3300000131130218,0.0,0.0
2036,64,DJI,2010,0.0,0.0,0.0,0.0,0.0,0.3600000143051147,0.0,0.0
2037,64,DJI,2011,0.0,0.0,0.0,0.0,0.0,0.3600000143051147,0.0,0.0
2038,64,DJI,2012,0.0,0.0,0.0,0.0,0.0,0.3700000047683716,0.0,0.0
2039,64,DJI,2013,0.0,0.0,0.0,0.0,0.0,0.4099999964237213,0.0,0.0
2040,64,DJI,2014,0.0,0.0,0.0,0.0,0.0,0.0900000035762786,0.0,0.0
2041,64,DJI,2015,0.0,0.0,0.0,0.0,0.0,0.1700000017881393,0.0,0.0
2042,64,DJI,2016,0.0,0.0,0.0,0.0,0.0,0.0799999982118606,0.0,0.0
2043,64,DJI,2017,0.0,0.0,0.0,0.0,0.0,0.0599999986588954,0.0,0.0
2044,64,DJI,2018,0.0,0.0,0.0,0.0,0.0,0.050000000745058,0.0,0.0
2045,64,DJI,2019,0.0,0.0,0.0,0.0,0.0,0.0599999986588954,0.0,0.0
2046,64,DJI,2020,0.0,0.0,0.0,0.0,0.0,0.050000000745058,0.0,0.0
2047,65,DMA,2000,0.0,0.0,0.0299999993294477,0.0,0.0,0.0399999991059303,0.0,0.0
2048,65,DMA,2001,0.0,0.0,0.0299999993294477,0.0,0.0,0.050000000745058,0.0,0.0
2049,65,DMA,2002,0.0,0.0,0.0299999993294477,0.0,0.0,0.0399999991059303,0.0,0.0
2050,65,DMA,2003,0.0,0.0,0.0299999993294477,0.0,0.0,0.050000000745058,0.0,0.0
2051,65,DMA,2004,0.0,0.0,0.0299999993294477,0.0,0.0,0.0399999991059303,0.0,0.0
2052,65,DMA,2005,0.0,0.0,0.0299999993294477,0.0,0.0,0.050000000745058,0.0,0.0
2053,65,DMA,2006,0.0,0.0,0.0299999993294477,0.0,0.0,0.050000000745058,0.0,0.0
2054,65,DMA,2007,0.0,0.0,0.0199999995529651,0.0,0.0,0.0599999986588954,0.0,0.0
2055,65,DMA,2008,0.0,0.0,0.0199999995529651,0.0,0.0,0.0599999986588954,0.0,0.0
2056,65,DMA,2009,0.0,0.0,0.0199999995529651,0.0,0.0,0.0599999986588954,0.0,0.0
2057,65,DMA,2010,0.0,0.0,0.0199999995529651,0.0,0.0,0.0700000002980232,0.0,0.0
2058,65,DMA,2011,0.0,0.0,0.0399999991059303,0.0,0.0,0.0599999986588954,0.0,0.0
2059,65,DMA,2012,0.0,0.0,0.0299999993294477,0.0,0.0,0.0700000002980232,0.0,0.0
2060,65,DMA,2013,0.0,0.0,0.0399999991059303,0.0,0.0,0.0599999986588954,0.0,0.0
2061,65,DMA,2014,0.0,0.0,0.0299999993294477,0.0,0.0,0.0700000002980232,0.0,0.0
2062,65,DMA,2015,0.0,0.0,0.0199999995529651,0.0,0.0,0.0799999982118606,0.0,0.0
2063,65,DMA,2016,0.0,0.0,0.0399999991059303,0.0,0.0,0.0700000002980232,0.0,0.0
2064,65,DMA,2017,0.0,0.0,0.0299999993294477,0.0,0.0,0.050000000745058,0.0,0.0
2065,65,DMA,2018,0.0,0.0,0.0199999995529651,0.0,0.0,0.0399999991059303,0.0,0.0
2066,65,DMA,2019,0.0,0.0,0.0199999995529651,0.0,0.0,0.0700000002980232,0.0,0.0
2067,65,DMA,2020,0.0,0.0,0.0399999991059303,0.0,0.0,0.1199999973177909,0.0,0.0
2068,66,DOM,2000,1.9800000190734863,0.0,0.75,0.0099999997764825,0.0,5.329999923706055,0.0,0.0
2069,66,DOM,2001,2.440000057220459,0.0,0.699999988079071,0.0099999997764825,0.0,6.590000152587891,0.0,0.0
2070,66,DOM,2002,2.9600000381469727,0.0,0.8700000047683716,0.0099999997764825,0.0,7.980000019073486,0.0,0.0
2071,66,DOM,2003,2.400000095367432,2.4600000381469727,1.190000057220459,0.0099999997764825,0.0,6.480000019073486,0.0,0.0
2072,66,DOM,2004,2.0299999713897705,2.069999933242798,1.600000023841858,0.0099999997764825,0.0,5.480000019073486,0.0,0.0
2073,66,DOM,2005,2.130000114440918,2.180000066757202,1.909999966621399,0.0099999997764825,0.0,5.75,0.0,0.0
2074,66,DOM,2006,2.390000104904175,2.450000047683716,1.75,0.0099999997764825,0.0,6.460000038146973,0.0,0.0
2075,66,DOM,2007,2.5299999713897705,2.5899999141693115,1.7000000476837158,0.0099999997764825,0.0,6.820000171661377,0.0,0.0
2076,66,DOM,2008,2.180000066757202,2.2300000190734863,1.3799999952316284,0.0099999997764825,0.0,5.880000114440918,0.0,0.0
2077,66,DOM,2009,2.140000104904175,2.180000066757202,1.4600000381469729,0.0099999997764825,0.0,5.760000228881836,0.0,0.0
2078,66,DOM,2010,2.630000114440918,2.690000057220459,1.4299999475479126,0.1299999952316284,0.0,7.099999904632568,0.0,0.0
2079,66,DOM,2011,2.809999942779541,2.869999885559082,1.5299999713897705,0.1400000005960464,0.0,7.570000171661377,0.0099999997764825,0.0
2080,66,DOM,2012,2.720000028610229,3.7100000381469727,1.7799999713897705,0.1400000005960464,0.0,7.349999904632568,0.1000000014901161,0.0
2081,66,DOM,2013,2.8499999046325684,3.890000104904175,1.8799999952316284,0.1500000059604644,0.0099999997764825,7.699999809265137,0.2399999946355819,0.0
2082,66,DOM,2014,2.880000114440918,3.920000076293945,1.3200000524520874,0.1500000059604644,0.0199999995529651,7.760000228881836,0.2399999946355819,0.0
2083,66,DOM,2015,3.059999942779541,4.170000076293945,0.9300000071525574,0.1700000017881393,0.0299999993294477,8.260000228881836,0.2899999916553497,0.0
2084,66,DOM,2016,3.0299999713897705,4.119999885559082,1.5,0.4600000083446502,0.0799999982118606,8.170000076293945,0.3199999928474426,0.0
2085,66,DOM,2017,2.450000047683716,5.889999866485596,2.1700000762939453,0.3700000047683716,0.1400000005960464,6.619999885559082,0.3899999856948852,0.0
2086,66,DOM,2018,2.5799999237060547,6.190000057220459,1.7599999904632568,0.3899999856948852,0.2300000041723251,6.960000038146973,0.5,0.0
2087,66,DOM,2019,5.039999961853027,5.489999771118164,1.0499999523162842,0.3499999940395355,0.2599999904632568,6.170000076293945,0.550000011920929,0.0
2088,66,DOM,2020,4.989999771118164,7.03000020980835,0.1199999973177909,0.2199999988079071,0.2599999904632568,3.950000047683716,0.550000011920929,0.0
2089,69,Sin Informacion,1965,0.0,0.0,6.047535419464111,0.0,0.0,0.0,0.0,0.0
2090,69,Sin Informacion,1966,0.0,0.0,7.167577266693115,0.0,0.0,0.0,0.0,0.0
2091,69,Sin Informacion,1967,0.0,0.0,7.010666847229004,0.0,0.0,0.0,0.0,0.0
2092,69,Sin Informacion,1968,0.0,0.0,7.19778299331665,0.0,0.0,0.0,0.0,0.0
2093,69,Sin Informacion,1969,0.0,0.0,7.911901473999023,0.0,0.0,0.0,0.0,0.0
2094,69,Sin Informacion,1970,0.0,0.0,11.339996337890623,0.0,0.0,0.0,0.0,0.0
2095,69,Sin Informacion,1971,0.0,0.0,8.903069496154785,0.1260000020265579,0.0,0.0,0.0,0.0
2096,69,Sin Informacion,1972,0.0,0.0,10.891283988952637,0.1270000040531158,0.0,0.0,0.0,0.0
2097,69,Sin Informacion,1973,0.0,0.0,11.249310493469238,0.1319999992847442,0.0,0.0,0.0,0.0
2098,69,Sin Informacion,1974,0.0,0.0,14.26752758026123,0.1360000073909759,0.0,0.0,0.0,0.0
2099,69,Sin Informacion,1975,0.0,0.0,15.188581466674805,0.1330000013113021,0.0,0.0,0.0,0.0
2100,69,Sin Informacion,1976,0.0,0.0,16.743711471557617,0.1459999978542328,0.0,0.0,0.0,0.0
2101,69,Sin Informacion,1977,0.0,0.0,19.0927848815918,0.1490000039339065,0.0,0.0,0.0,0.0
2102,69,Sin Informacion,1978,0.0,0.0,18.238819122314453,0.1550000011920929,0.0,0.0,0.0,0.0
2103,69,Sin Informacion,1979,0.0,0.0,19.774999618530277,0.1609999984502792,0.0,0.0,0.0,0.0
2104,69,Sin Informacion,1980,0.0,0.0,18.078556060791016,0.1669999957084655,0.0,0.0,0.0,0.0
2105,69,Sin Informacion,1981,0.0,0.0,18.8786735534668,0.1770000010728836,0.0,0.0,0.0,0.0
2106,69,Sin Informacion,1982,0.0,0.0,19.574581146240234,0.1949999928474426,0.0,0.0,0.0,0.0
2107,69,Sin Informacion,1983,0.0,0.0,19.37967300415039,0.1889999955892563,0.0,0.0,0.0,0.0
2108,69,Sin Informacion,1984,0.0,0.0,18.88710021972656,0.19200000166893,0.0,0.0,0.0,0.0
2109,69,Sin Informacion,1985,0.0,0.0,19.69168472290039,0.2269999980926513,0.0,0.0,0.0,0.0
2110,69,Sin Informacion,1986,0.0,0.0,18.845373153686523,0.6169999837875366,0.0,0.0,0.0,0.0
2111,69,Sin Informacion,1987,0.0,0.0,16.426959991455078,0.6150000095367432,0.0,0.0,0.0,0.0
2112,69,Sin Informacion,1988,0.0,0.0,18.61845588684082,0.5830000042915344,0.0,0.0,0.0,0.0
2113,69,Sin Informacion,1989,0.0,0.0,18.02621459960937,0.5740000009536743,0.0,0.0,0.0,0.0
2114,69,Sin Informacion,1990,0.0,0.0,21.34556770324707,0.7009999752044678,0.0,0.0,0.0,0.0
2115,69,Sin Informacion,1991,0.0,0.0,21.74255752563477,0.7039999961853027,0.0,0.0,0.0,0.0
2116,69,Sin Informacion,1992,0.0,0.0,19.63298988342285,0.6970000267028809,0.0,0.0,0.0,0.0
2117,69,Sin Informacion,1993,0.0,0.0,20.53253173828125,0.6959999799728394,0.0,0.0,0.0,0.0
2118,69,Sin Informacion,1994,0.0,0.0,20.67232131958008,0.5839999914169312,0.0,0.0,0.0,0.0
2119,69,Sin Informacion,1995,0.0,0.0,20.86189842224121,0.7279999852180481,0.0,0.0,0.0,0.0
2120,69,Sin Informacion,1996,0.0,0.0,20.73567771911621,0.8920930624008179,0.0,0.0,0.0,0.0
2121,69,Sin Informacion,1997,0.0,0.0,21.81301689147949,0.910093069076538,0.0,0.0,0.0,0.0
2122,69,Sin Informacion,1998,0.0,0.0,27.86504554748535,1.1445019245147705,0.0,0.0,0.0,0.0
2123,69,Sin Informacion,1999,0.0,0.0,29.365875244140625,1.1321861743927002,0.0,0.0,0.0,0.0
2124,69,Sin Informacion,2000,0.0,0.0,30.854148864746094,1.4997631311416626,0.0,0.0,9.99999974737e-05,0.0
2125,69,Sin Informacion,2001,0.0,0.0,34.958431243896484,1.5956525802612305,0.0001740000006975,0.0,0.0,0.0
2126,69,Sin Informacion,2002,0.0,0.0,37.9984130859375,1.488700032234192,0.0003469999937806,0.0,0.0003000000142492,0.0
2127,69,Sin Informacion,2003,0.0,0.0,38.37888717651367,1.8968000411987305,0.0003469999937806,0.0,0.0003999999898951,0.0
2128,69,Sin Informacion,2004,0.0,0.0,38.9517707824707,2.1821999549865723,0.0006949999951757,0.0,0.00089999998454,0.0
2129,69,Sin Informacion,2005,0.0,0.0,40.26362228393555,2.1533000469207764,0.0013729999773204,0.0,0.001300000003539,0.0
2130,69,Sin Informacion,2006,0.0,0.0,42.55958557128906,2.2931900024414062,0.0053070001304149,0.0,0.0048000002279877,0.0
2131,69,Sin Informacion,2007,0.0,0.0,46.38664627075195,2.205549955368042,0.0101092830300331,0.0,0.0109999999403953,0.0
2132,69,Sin Informacion,2008,0.0,0.0,45.78768157958984,2.321821928024292,0.0191330928355455,0.0,0.0160700008273124,0.0
2133,69,Sin Informacion,2009,0.0,0.0,48.02024459838867,2.6787221431732178,0.0334829166531562,0.0,0.0266999993473291,0.0
2134,69,Sin Informacion,2010,0.0,0.0,53.97724533081055,2.93654203414917,0.0973658636212349,0.0,0.0382100008428096,0.0
2135,69,Sin Informacion,2011,0.0,0.0,55.61846923828125,2.9387567043304443,0.1780467927455902,0.0,0.0341299995779991,0.0
2136,69,Sin Informacion,2012,0.0,0.0,58.066104888916016,3.0896499156951904,0.2490958571434021,0.0,0.1539781987667083,0.0
2137,69,Sin Informacion,2013,0.0,0.0,61.76279830932617,3.436722040176392,0.3105243742465973,0.0,0.3147110939025879,0.0
2138,69,Sin Informacion,2014,0.0,0.0,65.99349212646484,4.613438129425049,0.4069726169109344,0.0,0.4413034915924072,0.0
2139,69,Sin Informacion,2015,0.0,0.0,65.3736343383789,6.348310470581055,0.4659408628940582,0.0,0.7777217030525208,0.0
2140,69,Sin Informacion,2016,0.0,0.0,61.863311767578125,6.432771682739258,0.5325437784194946,0.0,0.8899006247520447,0.0
2141,69,Sin Informacion,2017,0.0,0.0,64.54448699951172,6.691400051116943,0.6092848777770996,0.0,0.7917749881744385,0.0
2142,69,Sin Informacion,2018,0.0,0.0,68.78536224365234,7.289125442504883,0.7263198494911194,0.0,0.8627470135688782,0.0
2143,69,Sin Informacion,2019,0.0,0.0,68.63145446777344,7.342403888702393,1.039284110069275,0.0,2.224895477294922,0.0
2144,69,Sin Informacion,2020,0.0,0.0,72.7592544555664,7.147770881652832,1.171040177345276,0.0,1.9754962921142576,0.0
2145,69,Sin Informacion,2021,0.0,0.0,77.95909118652344,7.109640121459961,1.3564010858535769,0.0,2.630499601364136,0.0
2146,70,ECU,2000,0.0,0.0,7.611231327056885,0.0,0.0,2.819999933242798,0.0,0.0
