Id_planta,Id_Entity,Code,name,capacity_mw,primary_fuel
514,17,AUS,Jeeralang B,228.0,Gas
515,17,AUS,Jindabyne Dam Mini Hydro,1.1,Hydro
516,17,AUS,John Butters,144.0,Hydro
517,17,AUS,Jounama,14.0,Hydro
518,17,AUS,Jundee Gold Mine,21.0,Gas
519,17,AUS,KRC Cogeneration Plant,4.2,Gas
520,17,AUS,Kalamia Sugar Mill,9.0,Biomass
521,17,AUS,Kalamunda,1.3,Oil
522,17,AUS,Kalbarri Wind Farm,1.7,Wind
523,17,AUS,Kalgoorlie (Parkeston),110.0,Gas
524,17,AUS,Kalgoorlie Nickel Smelter,42.0,Gas
525,17,AUS,Kambalda,42.0,Gas
526,17,AUS,Kangaroo Valley (Shoalhaven Scheme),160.0,Hydro
527,17,AUS,Karadoc Solar Farm,112.0,Solar
528,17,AUS,Kareeya,88.0,Hydro
529,17,AUS,Karratha,86.0,Gas
530,17,AUS,Katherine,34.7,Gas
531,17,AUS,Kemerton,260.9,Gas
532,17,AUS,Kiata Wind Farm,31.05,Wind
533,17,AUS,Kidston I,50.0,Solar
534,17,AUS,King Island (Currie),8.55,Oil
535,17,AUS,Kogan Creek,744.0,Coal
536,17,AUS,Koombooloomba,7.3,Hydro
537,17,AUS,Kununurra,12.4,Oil
538,17,AUS,Kwinana,21.0,Gas
539,17,AUS,Kwinana (Alcoa Refinery),74.5,Gas
540,17,AUS,Kwinana Cogeneration,123.0,Gas
541,17,AUS,Kwinana High Efficiency Gas Turbine Plant,200.0,Gas
542,17,AUS,Kwinana NewGen,320.0,Gas
543,17,AUS,Kwinana Swift,120.0,Gas
544,17,AUS,Ladbroke Grove,80.0,Gas
545,17,AUS,Lake Bonney Stage 1 Wind Farm,80.5,Wind
546,17,AUS,Lake Bonney Stage 2 Wind Farm,159.0,Wind
547,17,AUS,Lake Bonney Stage 3 Wind Farm,39.0,Wind
548,17,AUS,Lake Cargelligo CSP,3.0,Solar
549,17,AUS,Lake Echo,32.4,Hydro
550,17,AUS,Lake Glenmaggie,4.0,Hydro
551,17,AUS,Lake Keepit,6.5,Hydro
552,17,AUS,Lake William Hovell,2.0,Hydro
553,17,AUS,Lakeland QLD,10.9,Solar
554,17,AUS,Landfill Management Services Shoal Bay,1.1,Waste
555,17,AUS,Laverton,1.5,Oil
556,17,AUS,Laverton (Granny Smith Gold Mine),30.6,Oil
557,17,AUS,Laverton North,312.0,Gas
558,17,AUS,Leichhardt,60.0,Gas
559,17,AUS,Leinster Nickel Mine,59.0,Gas
560,17,AUS,Lemonthyme,81.6,Hydro
561,17,AUS,Leonards Hill,4.1,Wind
562,17,AUS,Leonora,4.43,Gas
563,17,AUS,Liapootah,87.3,Hydro
564,17,AUS,Liddell,2200.0,Coal
565,17,AUS,Liddell Solar Thermal,9.3,Solar
566,17,AUS,Lilyvale Solar Farm,100.0,Solar
567,17,AUS,Lincoln Gap,10.0,Wind
568,17,AUS,Longford,31.0,Gas
569,17,AUS,Lonsdale,20.0,Oil
570,17,AUS,Lower Lake Margaret,3.2,Hydro
571,17,AUS,Lower Rubicon,13.55,Hydro
572,17,AUS,Loy Yang A,2180.0,Coal
573,17,AUS,Loy Yang B,1000.0,Coal
574,17,AUS,Lucas Heights I,5.39,Waste
575,17,AUS,Lucas Heights II,16.0,Waste
576,17,AUS,Macarthur Wind Farm,420.0,Wind
577,17,AUS,Mackay,30.0,Gas
578,17,AUS,Mackintosh,79.9,Hydro
579,17,AUS,Macknade Sugar Mill,8.0,Biomass
580,17,AUS,Mandurah,1.3,Waste
581,17,AUS,Manildra Solar Farm,46.0,Solar
582,17,AUS,Marble Bar Diesel Backup,1.28,Oil
583,17,AUS,Maryborough,7.5,Biomass
584,17,AUS,Maryvale Mill,54.5,Biomass
585,17,AUS,McArthur River Mine,78.0,Gas
586,17,AUS,McKay Creek (Mount Beauty Hydro Scheme),150.0,Hydro
587,17,AUS,Meadowbank,40.0,Hydro
588,17,AUS,Meekatharra,2.9,Oil
589,17,AUS,Melbourne,1.2,Gas
590,17,AUS,Merredin,82.0,Gas
591,17,AUS,Mica Creek,325.0,Gas
592,17,AUS,Millmerran,856.0,Coal
593,17,AUS,Mintaro,90.0,Gas
594,17,AUS,Moorabool North Wind Farm,131.0,Wind
595,17,AUS,Moorabool South Wind Farm,131.0,Wind
596,17,AUS,Moranbah,12.56,Gas
597,17,AUS,Moranbah North,45.7,Gas
598,17,AUS,Moree,60.0,Solar
599,17,AUS,Mornington,1.0,Waste
600,17,AUS,Mortlake,566.0,Gas
601,17,AUS,Mortons Lane Wind Farm,20.0,Wind
602,17,AUS,Mount Keith Nickel Mine,112.0,Gas
603,17,AUS,Mount Magnet,1.9,Gas
604,17,AUS,Mount Millar Wind Farm,70.0,Wind
605,17,AUS,Mount Stuart,423.0,Oil
606,17,AUS,Mt Gambier,10.0,Biomass
607,17,AUS,Mt Gellibrand Wind Farm,189.0,Wind
608,17,AUS,Mt Mercer Wind Farm,131.0,Wind
609,17,AUS,Mt Piper,1400.0,Coal
610,17,AUS,Mugga Lane,3.5,Waste
611,17,AUS,Mugga Lane Solar Park,13.0,Solar
612,17,AUS,Muja C,400.0,Coal
613,17,AUS,Muja D,454.0,Coal
614,17,AUS,Mulgrave,13.0,Biomass
615,17,AUS,Mumbida Wind Farm,55.0,Wind
616,17,AUS,Mungarra,112.0,Gas
617,17,AUS,Mungullah,18.0,Gas
618,17,AUS,Munmorah,600.0,Coal
619,17,AUS,Murra Warra Wind Farm,429.0,Wind
620,17,AUS,Murray 1,950.0,Hydro
621,17,AUS,Murray 2,552.0,Hydro
622,17,AUS,Murrin Murrin (Nickel Mine),78.0,Gas
623,17,AUS,Musselroe,168.0,Wind
624,17,AUS,Narrogin Bioenergy Plant,1.0,Biomass
625,17,AUS,Narromine,15.0,Solar
626,17,AUS,Neerabup,330.0,Gas
627,17,AUS,Newman Iron Ore Mine,170.0,Gas
628,17,AUS,Newport,500.0,Gas
629,17,AUS,Nhulunbuy,24.0,Oil
630,17,AUS,Nieterana,2.2,Hydro
631,17,AUS,Nine Network,3.2,Oil
632,17,AUS,Noranda,1.1,Waste
633,17,AUS,Normanton,4.5,Solar
634,17,AUS,Norseman Mine,9.0,Oil
635,17,AUS,North Brown Hill  Wind Farm,132.3,Wind
636,17,AUS,North Sydney,2.4,Gas
637,17,AUS,Northam,10.0,Solar
638,17,AUS,Numurkah Solar Farm,100.0,Solar
639,17,AUS,Nymboida,33.6,Hydro
640,17,AUS,Nyngan Solar Plant,102.0,Solar
641,17,AUS,Oakey,282.0,Gas
642,17,AUS,Oakey 1,25.0,Solar
643,17,AUS,Oakey 2,55.0,Solar
644,17,AUS,Oakland Hills Wind Farm,67.0,Wind
645,17,AUS,Oaky,4.8,Hydro
646,17,AUS,Oaky Creek,20.0,Gas
647,17,AUS,Onslow,3.6,Gas
648,17,AUS,Ord River,30.0,Hydro
649,17,AUS,Osborne,180.0,Gas
650,17,AUS,Owen Springs,36.0,Gas
651,17,AUS,Paloona,28.0,Hydro
652,17,AUS,Paraburdoo,155.0,Gas
653,17,AUS,Paraburdoo (Standby),20.0,Gas
654,17,AUS,Parkes Solar Farm,66.0,Solar
655,17,AUS,Pedler Creek,3.0,Waste
656,17,AUS,Pelican Point,478.0,Gas
657,17,AUS,Perth Zoo,2.37,Solar
658,17,AUS,Peterborough SA,4.9,Solar
659,17,AUS,Pindari,6.7,Hydro
660,17,AUS,Pine Creek,34.76,Gas
661,17,AUS,Pinjar,576.0,Gas
662,17,AUS,Pinjarra Bauxite Mine and Alumina Refinery,280.0,Gas
663,17,AUS,Pioneer Sugar Mill,67.8,Biomass
664,17,AUS,Plane Creek Sugar Mill,14.0,Biomass
665,17,AUS,Plutonic Gold Mine,28.0,Gas
666,17,AUS,Poatina,100.0,Hydro
667,17,AUS,Port Hedland,126.0,Gas
668,17,AUS,Port Hedland (Smaller),84.0,Gas
669,17,AUS,Port Lincoln,73.5,Oil
670,17,AUS,Port Stanvac,57.6,Oil
671,17,AUS,Proserpine Sugar Mill,17.0,Biomass
672,17,AUS,Quarantine,224.0,Gas
673,17,AUS,Racecourse Mill,3.5,Biomass
674,17,AUS,Ravensthorpe,56.0,Oil
675,17,AUS,Red Hill,3.65,Waste
676,17,AUS,Redbank,150.0,Coal
677,17,AUS,Reece,238.0,Hydro
678,17,AUS,Remount,2.2,Waste
679,17,AUS,Repulse,28.0,Hydro
680,17,AUS,Revesby Workers Club,2.5,Oil
681,17,AUS,Rochedale,4.0,Waste
682,17,AUS,Rockingham,2.1,Waste
683,17,AUS,Rocky Point Sugar Sugar Mill,30.0,Biomass
684,17,AUS,Roghan Road,2.0,Waste
685,17,AUS,Rollingstone QLD,125.0,Solar
686,17,AUS,Roma,80.0,Gas
687,17,AUS,Ron Goodin,44.6,Gas
688,17,AUS,Ross River,148.0,Solar
689,17,AUS,Rowallan,10.5,Hydro
690,17,AUS,Roy Hill,6.0,Oil
691,17,AUS,Royalla Solar Farm,20.0,Solar
692,17,AUS,Rubicon,13.55,Hydro
693,17,AUS,Rugby Run Solar Farm,65.0,Solar
694,17,AUS,Sapphire Wind Farm,270.0,Wind
695,17,AUS,Savannah Nickel Mine,10.8,Oil
696,17,AUS,Shenton Park WMRC Project,1.0,Waste
697,17,AUS,Shepparton Biogas Generation Plant,1.1,Waste
698,17,AUS,Smithfield Energy,170.9,Gas
699,17,AUS,Snowtown North,148.0,Wind
700,17,AUS,Snowtown South,126.0,Wind
701,17,AUS,Snuggery,63.0,Gas
702,17,AUS,Solomon Iron Ore Mine,125.0,Gas
703,17,AUS,Somerton,160.0,Gas
704,17,AUS,South Cardup (Shale Road Landfill),3.3,Waste
705,17,AUS,South Johnstone,20.0,Biomass
706,17,AUS,Springvale,4.2,Waste
707,17,AUS,St George Leagues Club,1.0,Oil
708,17,AUS,Stanwell,1460.0,Coal
709,17,AUS,Stapylton Green Energy,4.8,Biomass
710,17,AUS,Starfish Hill Wind Farm,34.5,Wind
711,17,AUS,Studland Bay (Woolnorth) Wind Farm,75.0,Wind
712,17,AUS,Summerhill,5.0,Solar
713,17,AUS,Summerhill,2.2,Waste
714,17,AUS,Sun Metals Solar Farm,124.0,Solar
715,17,AUS,Suncoast Gold Macadamia,1.5,Biomass
716,17,AUS,Sunraysia,200.0,Solar
717,17,AUS,Sunrise Dam,28.4,Gas
718,17,AUS,Susan River,98.0,Solar
719,17,AUS,Swan Hill,19.0,Solar
720,17,AUS,Swanbank E,385.0,Gas
721,17,AUS,Symex Port Melbourne,5.9,Gas
722,17,AUS,Tableland,7.0,Biomass
723,17,AUS,Tahmoor,7.0,Gas
724,17,AUS,Tailem Bend Solar Farm,95.0,Solar
725,17,AUS,Tallawarra,460.0,Gas
726,17,AUS,Tamala Park,4.65,Waste
727,17,AUS,Tamar Valley,390.0,Gas
728,17,AUS,Taralga Wind Farm,107.0,Wind
729,17,AUS,Tarong,1400.0,Coal
730,17,AUS,Tarong (Oil),15.0,Oil
731,17,AUS,Tarong North,443.0,Coal
732,17,AUS,Tarraleah,90.0,Hydro
733,17,AUS,Tatura Biogas Generation Plant,1.1,Waste
734,17,AUS,Tea Tree Gully,1.0,Waste
735,17,AUS,Telfer Gold Mine,159.0,Gas
736,17,AUS,Tennant Creek,16.7,Gas
737,17,AUS,Teralba,3.0,Gas
738,17,AUS,Terminal Storage,2.5,Hydro
739,17,AUS,The Drop,3.0,Hydro
740,17,AUS,Ti Tree Bioenergy,3.3,Waste
741,17,AUS,Timber Creek,1.0,Oil
742,17,AUS,Tods Corner,1.7,Hydro
743,17,AUS,Tomago Aluminium Smelter,810.0,Gas
744,17,AUS,Toora Wind Farm,21.0,Wind
745,17,AUS,Torrens Island A,480.0,Gas
746,17,AUS,Torrens Island B,800.0,Gas
747,17,AUS,Tower Mine,41.2,Gas
748,17,AUS,Townsville,220.0,Gas
749,17,AUS,Traralgon Network Support Station,10.0,Waste
750,17,AUS,Trevallyn,80.0,Hydro
751,17,AUS,Tribute,82.8,Hydro
752,17,AUS,Tully Sugar Mill,21.4,Biomass
753,17,AUS,Tumut 1 (Upper Tumut),616.0,Hydro
754,17,AUS,Tumut 2 (Upper Tumut),336.0,Hydro
755,17,AUS,Tumut 3,1500.0,Hydro
756,17,AUS,Tungatinah,125.0,Hydro
757,17,AUS,University of Queensland (St Lucia Campus) Solar Array,1.2,Solar
758,17,AUS,Upper Lake Margaret,8.4,Hydro
759,17,AUS,Uranquinty,664.0,Gas
760,17,AUS,Uterne Solar,1.0,Solar
761,17,AUS,Valdora,15.0,Solar
762,17,AUS,Vales Point B,1360.0,Coal
763,17,AUS,Valley (Peaking Facility),300.0,Gas
764,17,AUS,Victoria Sugar Mill,24.0,Biomass
765,17,AUS,Visy Paper Gibson Island,2.0,Biomass
766,17,AUS,Visy Pulp and Paper Tumut,20.0,Biomass
767,17,AUS,Wadeye,6.8,Gas
768,17,AUS,Wagerup,380.0,Gas
769,17,AUS,Wagerup Bauxite Mine and Alumina Refinery,98.0,Gas
770,17,AUS,Walkaway Wind Farm,90.0,Wind
771,17,AUS,Wallerawang C,500.0,Coal
772,17,AUS,Warmun,1.3,Oil
773,17,AUS,Warragamba,50.0,Hydro
774,17,AUS,Warrego,19.0,Gas
775,17,AUS,Waterloo Wind Farm,111.0,Wind
776,17,AUS,Wattle Point Wind Farm,90.75,Wind
777,17,AUS,Waubra Wind Farm,192.0,Wind
778,17,AUS,Wayatinah,38.3,Hydro
779,17,AUS,Weddell,86.0,Gas
780,17,AUS,Wemen Solar Farm,110.0,Solar
781,17,AUS,West Angelas Mine,86.0,Gas
782,17,AUS,West Illawarra Leagues Club,1.0,Oil
783,17,AUS,West Kalgoorlie,60.0,Oil
784,17,AUS,West Kiewa (Mount Beauty Hydro Scheme),62.0,Hydro
785,17,AUS,West Nowra (Shoalhaven),1.0,Waste
786,17,AUS,Western Suburbs Leagues Club (Campbelltown),1.0,Oil
787,17,AUS,White Rock,20.0,Solar
788,17,AUS,Whitsunday Solar Farm,69.0,Solar
789,17,AUS,Whitwood Road,1.0,Waste
790,17,AUS,Whyalla SSE,6.0,Solar
791,17,AUS,Wilga Park,16.0,Gas
792,17,AUS,Williamsdale,7.0,Solar
793,17,AUS,Wilmot,81.6,Hydro
794,17,AUS,Wilpena Solar Farm,145.0,Solar
795,17,AUS,Wiluna,1.3,Oil
796,17,AUS,Wiluna Gold Mine,21.0,Gas
797,17,AUS,Windimurra Vanadium Mine,23.7,Gas
798,17,AUS,Windy Hill Wind Farm,12.0,Wind
799,17,AUS,Wingfield I,5.0,Waste
800,17,AUS,Wingfield II,5.0,Waste
801,17,AUS,Wivenhoe,4.7,Hydro
802,17,AUS,Wivenhoe Hydroelectric,500.0,Hydro
803,17,AUS,Wodgina,13.7,Gas
804,17,AUS,Wollert,6.738,Waste
805,17,AUS,Wonthaggi Wind Farm,12.0,Wind
806,17,AUS,Woodlawn Bioreactor,7.0,Waste
807,17,AUS,Woodlawn Wind Farm,48.0,Wind
808,17,AUS,Woodman Point,1.8,Waste
809,17,AUS,Worsley,120.0,Coal
810,17,AUS,Worsley Cogeneration,106.0,Gas
811,17,AUS,Wyangala A,20.0,Hydro
812,17,AUS,Wyndham,1.0,Waste
813,17,AUS,Xstata X41,30.0,Gas
814,17,AUS,Yallourn,1480.0,Coal
815,17,AUS,Yaloak South Wind Farm,131.0,Wind
816,17,AUS,Yambuk Wind Farm,30.0,Wind
817,17,AUS,Yarrawonga,9.0,Hydro
818,17,AUS,Yarwun,154.0,Gas
819,17,AUS,Yatpool,81.0,Solar
820,17,AUS,Yulara,10.95,Gas
821,17,AUS,Yurralyi Maya (Karratha Seven Mile),180.0,Gas
822,19,AUT,Abwinden-Asten,168.0,Hydro
823,19,AUT,Altenmarkt,26.0,Hydro
824,19,AUT,Arnstein,30.0,Hydro
825,19,AUT,Aschach,287.0,Hydro
826,19,AUT,Bischofshofen,16.0,Hydro
827,19,AUT,Braunau-Simbach,100.0,Hydro
828,19,AUT,Dionysen,16.0,Hydro
829,19,AUT,Donaustadt,395.0,Gas
830,19,AUT,Ering-Frauenstein,72.0,Hydro
831,19,AUT,Erzbach,1.0,Hydro
832,19,AUT,Feistritz-Ludmannsdorf,88.0,Hydro
833,19,AUT,Feldkirchen,38.0,Hydro
834,19,AUT,Ferlach Maria Rain,75.0,Hydro
835,19,AUT,Fisching,22.0,Hydro
836,19,AUT,Freudenau Danube,172.0,Hydro
837,19,AUT,Friesach,12.0,Hydro
838,19,AUT,Funsingau,25.0,Hydro
839,19,AUT,Gabersdorf,14.0,Hydro
840,19,AUT,Gaming,14.0,Hydro
841,19,AUT,Gerlos,200.0,Hydro
842,19,AUT,Gratkorn,11.0,Hydro
843,19,AUT,Greifenstein,293.0,Hydro
844,19,AUT,Hieflau,63.0,Hydro
845,19,AUT,Hieflau-Erzbach,1.0,Hydro
846,19,AUT,Jochenstein,132.0,Hydro
847,19,AUT,KW Amlach,60.0,Hydro
848,19,AUT,KW Imst,89.0,Hydro
849,19,AUT,KW Jenbach,79.0,Hydro
850,19,AUT,KW Kaunertal,392.0,Hydro
851,19,AUT,KW Kühtai,289.0,Hydro
852,19,AUT,KW Silz,500.0,Hydro
853,19,AUT,Kaprun Limberg II,480.0,Hydro
854,19,AUT,Kaprun Oberstufe,113.0,Hydro
855,19,AUT,Kaprun main stage,240.0,Hydro
856,19,AUT,Kellerberg,25.0,Hydro
857,19,AUT,Klammsee,1.0,Hydro
858,19,AUT,Klaus,20.0,Hydro
859,19,AUT,Kopswerk II,525.0,Hydro
860,19,AUT,Kreuzbergmaut,18.0,Hydro
861,19,AUT,Kreuzeck days storage,45.0,Hydro
862,19,AUT,Krippau,30.0,Hydro
863,19,AUT,Landl,25.0,Hydro
864,19,AUT,Laufnitzdorf,18.0,Hydro
865,19,AUT,Lebring,20.0,Hydro
866,19,AUT,Leoben,10.0,Hydro
867,19,AUT,Losenstein,39.0,Hydro
868,19,AUT,Low Tuxbach - Small power plant Stillupp,2.0,Hydro
869,19,AUT,Lünerseewerk,280.0,Hydro
870,19,AUT,Malta Secondary school,120.0,Hydro
871,19,AUT,Malta main stage,730.0,Hydro
872,19,AUT,Mandling,6.0,Hydro
873,19,AUT,Mayrhofen,355.0,Hydro
874,19,AUT,Melk,187.0,Hydro
875,19,AUT,Mellach run power plant,16.0,Hydro
876,19,AUT,Neuötting,26.1,Hydro
877,19,AUT,Niklai,2.0,Hydro
878,19,AUT,Nussdorf near Vienna,5.0,Hydro
879,19,AUT,Oberaudorf Ebbs,60.0,Hydro
880,19,AUT,Obervermuntwerk,30.0,Hydro
881,19,AUT,Obervogau,13.0,Hydro
882,19,AUT,Ottensheim-Wilhering,179.0,Hydro
883,19,AUT,Passau-Ingling,86.0,Hydro
884,19,AUT,Paternion,24.0,Hydro
885,19,AUT,Peggau,13.0,Hydro
886,19,AUT,Pernegg,22.0,Hydro
887,19,AUT,Pichlern,2.0,Hydro
888,19,AUT,Rabenstein,14.0,Hydro
889,19,AUT,Retznei,1.0,Hydro
890,19,AUT,Rodundwerk I,198.0,Hydro
891,19,AUT,Rodundwerk II,295.0,Hydro
892,19,AUT,Rosegg-St. James,80.0,Hydro
893,19,AUT,Rosenau,34.0,Hydro
894,19,AUT,Schonau,30.0,Hydro
895,19,AUT,Schwabeck,79.0,Hydro
896,19,AUT,Schwarzach,120.0,Hydro
897,19,AUT,Simmering,1272.0,Gas
898,19,AUT,St. Georgen,6.0,Hydro
899,19,AUT,St. Johann,16.0,Hydro
900,19,AUT,St. Martin,10.0,Hydro
901,19,AUT,St. Pantaleon,52.0,Hydro
902,19,AUT,St. Veit,16.0,Hydro
903,19,AUT,Staning,43.0,Hydro
904,19,AUT,Steinfeld,1.0,Hydro
905,19,AUT,Ternberg,40.0,Hydro
906,19,AUT,Timelkam,400.0,Gas
907,19,AUT,Triebenbach,10.0,Hydro
908,19,AUT,Tuxbach,1.0,Hydro
909,19,AUT,Urreiting,16.0,Hydro
910,19,AUT,Vermuntwerk,157.0,Hydro
911,19,AUT,Vienna-Freudenau,172.0,Hydro
912,19,AUT,Villach,25.0,Hydro
913,19,AUT,Walgauwerk,86.0,Hydro
914,19,AUT,Wallnerau Salzach stage,13.0,Hydro
915,19,AUT,Wallnerau underwater stage,5.0,Hydro
916,19,AUT,Wallsee-Mitterkirchen,210.0,Hydro
917,19,AUT,Weissenegg,1.0,Hydro
918,19,AUT,Werfen-Pfarrwerfen,16.0,Hydro
919,19,AUT,Weyer,37.0,Hydro
920,19,AUT,Wind Park Bruck an der Leitha,9.0,Wind
921,19,AUT,Wind Park Hollern II,37.0,Wind
922,19,AUT,Wind Park Petronell-Carnuntum II,21.0,Wind
923,19,AUT,Windpark Bruck-Göttlesbrunn,21.0,Wind
924,19,AUT,Ybbs-Persenbeug,236.0,Hydro
925,20,AZE,Astara ES,87.0,Gas
926,20,AZE,Azerbaijan TPP,2400.0,Oil
927,20,AZE,Baku ES,105.0,Gas
928,20,AZE,Baku TEC,107.0,Gas
929,20,AZE,Gusar,1.0,Hydro
930,20,AZE,Janub,780.0,Gas
931,20,AZE,Khachmaz ES,87.0,Gas
932,20,AZE,Mingechevir,402.0,Hydro
933,20,AZE,Sangachal ES,299.0,Gas
934,20,AZE,Shamkir,405.0,Hydro
935,20,AZE,Shimal,400.0,Gas
936,20,AZE,Sumqayit,525.0,Gas
937,20,AZE,Varvara,16.0,Hydro
938,20,AZE,Yenikend,150.0,Hydro
939,22,BHR,Al Dur Power and Water,1540.0,Gas
940,22,BHR,Al Ezzel Power Station,962.0,Gas
941,22,BHR,Alba Power Station,2204.0,Gas
942,22,BHR,Awali,5.0,Solar
943,22,BHR,Hawar Power ad Water Station,7.3,Oil
944,22,BHR,Hidd Power and Water station 1,963.0,Gas
945,22,BHR,Rifa'a Power Station,700.0,Gas
946,22,BHR,Sitra Power an Water Station,1205.0,Gas
947,23,BGD,Amnura,50.0,Oil
948,23,BGD,Ashuganj (Aggreko),1649.0,Gas
949,23,BGD,Baghabari GT 1,223.0,Gas
950,23,BGD,Barabkunda (Regent),22.0,Oil
951,23,BGD,Barishal GT-unit-1 2,40.0,Gas
952,23,BGD,Barupukuria ST 1,250.0,Coal
953,23,BGD,Bera Peaking,71.0,Oil
954,23,BGD,Bheramara GT (Unit-1 2 3),560.0,Oil
955,23,BGD,Bhola CCPP GT-1 2 ST,227.0,Gas
956,23,BGD,Bogra GBB,42.0,Gas
957,23,BGD,CLCPC Keranigonj,100.0,Oil
958,23,BGD,Chittagong Roazan,553.0,Gas
959,23,BGD,Faridpur,54.0,Oil
960,23,BGD,Fenchuganj (Barakatullah),296.0,Gas
961,23,BGD,Feni (Doreen),33.0,Gas
962,23,BGD,Ghorasal ST :Unit-3,861.0,Gas
963,23,BGD,Gopalganj,5.0,Solar
964,23,BGD,Gopalganj Peaking,109.0,Oil
965,23,BGD,Hathazari,98.0,Oil
966,23,BGD,Hobiganj (Confidence-EP),11.0,Gas
967,23,BGD,Horippur Power CCPP,946.0,Gas
968,23,BGD,Jamalpur RPP,95.0,Oil
969,23,BGD,Jangalia (Summit),85.0,Gas
970,23,BGD,Jhulda,100.0,Oil
971,23,BGD,Kaptai Hydro:Unit-1 2 3 4 5,230.0,Hydro
972,23,BGD,Karanigonj (Powerpac),100.0,Oil
973,23,BGD,Katakhali (Peaking),100.0,Oil
974,23,BGD,Kathpotti 52 mw,52.0,Oil
975,23,BGD,Khulna (KPCL-2),510.0,Gas
976,23,BGD,Kodda Gajipur,149.0,Oil
977,23,BGD,Madanganj (Summit),157.0,Oil
978,23,BGD,Meghnaghat CCPP,855.0,Gas
979,23,BGD,Mymensingh,210.0,Gas
980,23,BGD,Narshingdi (Doreen),22.0,Oil
981,23,BGD,Noapara (khanjahan ali),40.0,Oil
982,23,BGD,Northen 55 MW,55.0,Oil
983,23,BGD,Pagla (DPA),50.0,Oil
984,23,BGD,Patenga 50 MW,50.0,Oil
985,23,BGD,Rangpur GT,20.0,Oil
986,23,BGD,Santahar Peaking,50.0,Oil
987,23,BGD,Shahjibazar 330 MW,536.0,Gas
988,23,BGD,Shiddirganj ST,210.0,Gas
989,23,BGD,Shikalbaha Peaking (GT),261.0,Oil
990,23,BGD,Siddhirganj (Dutch Bangla),520.0,Gas
991,23,BGD,Siddirgonj (Desh),96.0,Oil
992,23,BGD,Summit Barisal 110MW,110.0,Gas
993,23,BGD,Summit Bibiana-2,341.0,Gas
994,23,BGD,Summit Power  Comilla,25.0,Gas
995,23,BGD,Summit Power  Maona,33.0,Gas
996,23,BGD,Summit Power (Madhabdi+Ashulia),80.0,Gas
997,23,BGD,Summit Power Rupgonj,33.0,Gas
998,23,BGD,Sylhet (Energyprima),222.0,Gas
999,23,BGD,Teknaf,28.0,Solar
1000,23,BGD,Thakurgaon (RZ),47.0,Oil
1001,23,BGD,Titas(Dautkandi),52.0,Oil
1002,23,BGD,Tongi GT,105.0,Gas
1003,23,BGD,Ullapara (Summit),11.0,Gas
1004,25,BLR,Bereza SDPP Thermal Power Plant Belarus,1130.0,Gas
1005,25,BLR,Blizhnyaya Rechitsa,55.0,Solar
1006,25,BLR,Blizhnyaya Rechitsa 2,109.0,Solar
1007,25,BLR,Bobruisk CHP-2 Power Plant Belarus,180.0,Gas
1008,25,BLR,Bragin EP,4.1,Solar
1009,25,BLR,Brahin,18.5,Solar
1010,25,BLR,Chechevicy,11.3,Solar
1011,25,BLR,Elsk,16.3,Solar
1012,25,BLR,Gomel-1 CHP Power Plant Belarus,6.0,Gas
1013,25,BLR,Gomel-2 CHP Power Plant Belarus,544.0,Gas
1014,25,BLR,Grodno CHP-2 Power Plant Belarus,180.0,Gas
1015,25,BLR,Lida Power Plant Belarus,43.0,Gas
1016,25,BLR,Lukoml Thermal Power Plant Belarus,2460.0,Gas
1017,25,BLR,Minsk-3 CHP CCGT Power Plant,542.0,Gas
1018,25,BLR,Minsk-4 CHP CCGT Power Plant,1035.0,Gas
1019,25,BLR,Minsk-5 CHP CCGT Power Plant,780.0,Gas
1020,25,BLR,Mogilev CHP-2 Thermal Power Plant Ukraine,345.0,Gas
1021,25,BLR,Mozyr Thermal Power Plant Belarus,195.0,Gas
1022,25,BLR,Novopolotsk Thermal Power Plant Belarus,505.0,Gas
1023,25,BLR,Orsha Cogeneration CCGT Power Plant Belarus,73.0,Gas
1024,25,BLR,Smorgon,18.7,Solar
1025,25,BLR,Svetlogorsk CHP Power Plant Belarus,155.0,Gas
1026,25,BLR,Vitebsk Thermal Power Plant Belarus,75.0,Gas
1027,25,BLR,Zhodino CHP CCGT Power Plant,54.0,Gas
1028,26,BEL,AALTER TJ,18.6,Oil
1029,26,BEL,ANGLEUR TG 41,128.0,Gas
1030,26,BEL,AWIRS 4,95.0,Biomass
1031,26,BEL,Aalst Syral GT,43.0,Gas
1032,26,BEL,Aalst Syral ST,5.0,Gas
1033,26,BEL,Amercoeur 1 R TGV,451.0,Gas
1034,26,BEL,Aspiravi Wuustwezel,22.1,Wind
1035,26,BEL,BEERSE TJ,33.2,Oil
1036,26,BEL,BUDA TJ,18.6,Oil
1037,26,BEL,BUTGENBACH,1.8,Hydro
1038,26,BEL,Belwind Phase 1,171.0,Wind
1039,26,BEL,Beveren 2 Indaver,20.0,Waste
1040,26,BEL,Beveren Ineos Phenolchemie,22.8,Gas
1041,26,BEL,CIERREUX TJ,18.6,Oil
1042,26,BEL,COO,1164.0,Hydro
1043,26,BEL,DOEL 4,2910.0,Nuclear
1044,26,BEL,DROGENBOS DM 51,5.0,Gas
1045,26,BEL,DROGENBOS GT0,48.0,Gas
1046,26,BEL,DROGENBOS TGV,465.0,Gas
1047,26,BEL,Deux-Acren TJ,18.6,Oil
1048,26,BEL,Electrawinds biomassa Oostende,17.9,Waste
